adim,fuel,fan,sicaklik,o2,efficiency
2505,16.693,962.0,1164.41,4.707,0.6216
2506,16.728,960.9,1162.06,4.688,0.624
2507,16.805,961.1,1159.66,4.665,0.6266
2508,16.762,963.5,1157.21,4.655,0.6283
2509,16.855,963.6,1154.71,4.637,0.6306
2510,16.825,960.6,1152.31,4.624,0.6326
2511,17.005,960.0,1149.76,4.592,0.6358
2512,16.887,961.9,1147.2,4.584,0.6375
2513,16.784,960.2,1144.8,4.588,0.6384
2514,16.839,961.0,1142.47,4.586,0.6396
2515,16.887,962.6,1140.14,4.581,0.6411
2516,16.904,960.0,1137.93,4.571,0.6427
2517,16.67,960.0,1136.0,4.592,0.6423
2518,16.713,960.0,1134.25,4.602,0.6425
2519,16.484,960.0,1132.89,4.637,0.6409
2520,16.542,960.0,1131.74,4.657,0.6401
2521,16.657,961.8,1130.64,4.66,0.6405
2522,16.775,963.3,1129.48,4.65,0.6417
2523,16.754,964.5,1128.34,4.646,0.6424
2524,16.613,960.0,1127.4,4.655,0.6423
2525,16.452,960.7,1126.68,4.681,0.6409
2526,16.486,960.0,1126.14,4.696,0.6402
2527,16.497,962.0,1125.7,4.708,0.6396
2528,16.634,962.8,1125.21,4.702,0.6402
2529,16.558,960.9,1124.75,4.704,0.6403
2530,16.583,960.0,1124.31,4.702,0.6406
2531,16.704,961.2,1123.7,4.687,0.6419
2532,16.455,962.1,1123.27,4.707,0.6408
2533,16.397,962.4,1123.06,4.729,0.6394
2534,16.513,963.8,1122.89,4.733,0.6392
2535,16.58,965.6,1122.67,4.73,0.6395
2536,16.615,962.6,1122.4,4.721,0.6402
2537,16.62,964.4,1122.03,4.715,0.6408
2538,16.724,965.3,1121.53,4.7,0.6421
2539,16.516,963.5,1121.18,4.711,0.6415
2540,16.518,967.3,1120.91,4.723,0.6408
2541,16.641,970.4,1120.55,4.721,0.6411
2542,16.709,967.5,1120.17,4.708,0.6421
2543,16.791,971.1,1119.63,4.693,0.6434
2544,16.716,973.2,1119.01,4.693,0.6437
2545,16.763,972.7,1118.37,4.687,0.6444
2546,16.95,979.2,1117.48,4.668,0.646
2547,16.977,975.9,1116.54,4.647,0.6479
2548,17.048,972.4,1115.48,4.619,0.6502
2549,16.86,973.8,1114.45,4.621,0.6506
2550,16.921,966.9,1113.52,4.608,0.6519
2551,16.686,970.2,1112.7,4.629,0.6508
2552,16.59,965.2,1112.2,4.651,0.6497
2553,16.282,967.2,1112.17,4.706,0.646
2554,16.229,967.8,1112.55,4.754,0.6426
2555,16.082,968.9,1113.37,4.809,0.6384
2556,16.026,970.4,1114.52,4.858,0.6345
2557,15.993,969.2,1115.98,4.898,0.6311
2558,16.009,970.1,1117.65,4.926,0.6283
2559,16.115,966.8,1119.36,4.932,0.6272
2560,16.138,967.8,1121.01,4.934,0.6263
2561,15.94,965.5,1122.79,4.956,0.6239
2562,15.801,964.2,1124.8,4.988,0.6208
2563,15.844,964.1,1126.83,5.007,0.6186
2564,15.995,964.4,1128.72,5.003,0.618
2565,16.008,964.8,1130.43,5.0,0.6175
2566,16.152,965.9,1131.88,4.981,0.6181
2567,16.13,964.6,1133.16,4.968,0.6184
2568,16.156,965.2,1134.26,4.957,0.6187
2569,16.061,964.5,1135.33,4.958,0.6181
2570,16.034,967.5,1136.36,4.966,0.6171
2571,15.839,967.0,1137.62,4.994,0.6146
2572,15.972,965.4,1138.89,4.997,0.6138
2573,15.864,960.0,1140.26,5.007,0.6125
2574,15.918,960.0,1141.55,5.007,0.6119
2575,16.006,960.0,1142.71,4.997,0.6121
2576,15.967,960.0,1143.82,4.994,0.6118
2577,15.956,960.0,1144.88,4.993,0.6114
2578,15.996,964.6,1145.83,4.993,0.6109
2579,16.151,966.5,1146.56,4.977,0.6117
2580,16.121,966.1,1147.2,4.968,0.612
2581,16.108,967.8,1147.72,4.965,0.612
2582,16.289,964.3,1148.06,4.937,0.6138
2583,16.368,964.9,1148.08,4.908,0.6158
2584,16.478,964.2,1147.84,4.872,0.6183
2585,16.643,960.6,1147.23,4.821,0.622
2586,16.595,960.0,1146.39,4.788,0.6246
2587,16.494,961.6,1145.48,4.777,0.6258
2588,16.397,960.5,1144.64,4.779,0.626
2589,16.263,960.0,1143.99,4.796,0.6252
2590,16.289,960.0,1143.45,4.805,0.6248
2591,16.23,962.5,1143.06,4.822,0.6239
2592,16.185,960.5,1142.85,4.838,0.6229
2593,16.144,961.4,1142.78,4.856,0.6217
2594,16.08,960.0,1142.94,4.875,0.6203
2595,15.99,961.3,1143.31,4.901,0.6184
2596,15.992,964.2,1143.82,4.924,0.6166
2597,16.042,968.2,1144.39,4.94,0.6152
2598,16.125,964.2,1144.99,4.938,0.6151
2599,16.419,964.6,1145.24,4.902,0.6175
2600,16.39,965.6,1145.24,4.879,0.619
2601,16.568,964.6,1144.91,4.84,0.6218
2602,16.488,960.0,1144.48,4.815,0.6237
2603,16.668,961.4,1143.7,4.777,0.6266
2604,16.749,960.0,1142.63,4.737,0.6298
2605,16.838,960.0,1141.26,4.696,0.6331
2606,16.791,961.3,1139.71,4.673,0.6354
2607,16.782,960.1,1138.07,4.655,0.6373
2608,16.834,960.0,1136.34,4.636,0.6394
2609,16.907,960.0,1134.5,4.612,0.6417
2610,16.975,960.0,1132.53,4.587,0.6443
2611,16.949,960.4,1130.58,4.571,0.6462
2612,17.016,962.6,1128.52,4.554,0.6482
2613,17.045,962.4,1126.45,4.538,0.6502
2614,16.972,962.7,1124.42,4.534,0.6514
2615,17.011,962.5,1122.46,4.527,0.6528
2616,17.047,961.5,1120.53,4.516,0.6544
2617,17.037,960.0,1118.65,4.507,0.6558
2618,17.004,962.1,1116.81,4.507,0.6567
2619,17.063,965.4,1114.94,4.504,0.6578
2620,17.046,964.9,1113.17,4.503,0.6587
2621,17.019,965.5,1111.5,4.506,0.6593
2622,16.98,962.4,1110.01,4.509,0.6598
2623,17.048,966.8,1108.49,4.509,0.6606
2624,16.943,967.8,1107.14,4.522,0.6604
2625,16.749,967.0,1106.14,4.554,0.6588
2626,16.726,963.9,1105.42,4.577,0.6577
2627,16.964,961.5,1104.68,4.563,0.6589
2628,16.993,960.0,1103.87,4.548,0.6603
2629,16.927,961.5,1103.05,4.546,0.6608
2630,16.824,960.6,1102.36,4.555,0.6605
2631,16.842,962.2,1101.73,4.562,0.6604
2632,17.095,967.6,1100.87,4.544,0.6619
2633,17.058,972.1,1099.91,4.54,0.6627
2634,17.085,971.2,1098.94,4.533,0.6636
2635,16.997,971.3,1098.07,4.537,0.6637
2636,17.054,967.0,1097.22,4.529,0.6646
2637,16.999,962.4,1096.42,4.525,0.6653
2638,16.96,962.9,1095.64,4.526,0.6656
2639,16.968,960.0,1094.99,4.523,0.6661
2640,17.008,965.2,1094.27,4.522,0.6665
2641,17.025,960.8,1093.57,4.514,0.6673
2642,16.94,960.0,1092.93,4.517,0.6674
2643,17.155,963.2,1092.08,4.498,0.669
2644,17.226,967.0,1091.11,4.48,0.6706
2645,17.188,967.7,1090.08,4.471,0.6716
2646,17.169,968.6,1089.06,4.468,0.6723
2647,17.211,968.0,1088.01,4.46,0.6733
2648,17.323,969.9,1086.83,4.443,0.6749
2649,17.278,973.3,1085.6,4.44,0.6757
2650,17.37,970.6,1084.31,4.423,0.6773
2651,17.357,973.0,1082.97,4.415,0.6784
2652,17.427,975.4,1081.55,4.404,0.6798
2653,17.337,977.1,1080.2,4.408,0.6802
2654,17.228,977.2,1079.02,4.423,0.6798
2655,17.211,974.1,1078.09,4.434,0.6797
2656,17.335,972.3,1077.17,4.425,0.6806
2657,17.516,971.0,1076.06,4.395,0.6829
2658,17.306,970.2,1075.02,4.397,0.6833
2659,17.275,966.6,1074.12,4.397,0.6837
2660,17.235,969.0,1073.3,4.406,0.6836
2661,17.221,967.4,1072.58,4.411,0.6836
2662,17.157,968.8,1072.01,4.425,0.6831
2663,17.198,970.7,1071.49,4.432,0.6829
2664,17.207,966.8,1071.08,4.432,0.6831
2665,17.284,969.4,1070.56,4.426,0.6837
2666,17.097,972.1,1070.16,4.447,0.6826
2667,16.999,976.4,1069.96,4.479,0.6807
2668,17.149,979.3,1069.83,4.489,0.6802
2669,17.163,979.2,1069.79,4.494,0.6798
2670,17.258,980.4,1069.64,4.489,0.6803
2671,17.256,979.9,1069.45,4.484,0.6807
2672,17.02,977.6,1069.49,4.506,0.6793
2673,17.144,980.9,1069.51,4.511,0.6789
2674,17.206,982.8,1069.46,4.51,0.679
2675,17.423,987.3,1069.17,4.489,0.6805
2676,17.542,982.9,1068.68,4.454,0.6829
2677,17.397,979.6,1068.18,4.441,0.6839
2678,17.371,980.4,1067.59,4.436,0.6846
2679,17.367,982.1,1066.95,4.434,0.685
2680,17.581,984.0,1066.14,4.409,0.6868
2681,17.577,988.7,1065.17,4.397,0.688
2682,17.575,990.3,1064.17,4.39,0.689
2683,17.426,994.7,1063.28,4.407,0.6884
2684,17.406,994.5,1062.49,4.422,0.6878
2685,17.402,993.2,1061.89,4.433,0.6875
2686,17.135,993.2,1061.66,4.472,0.6851
2687,17.069,991.5,1061.82,4.507,0.6828
2688,17.129,989.5,1062.18,4.524,0.6816
2689,17.205,989.6,1062.53,4.528,0.6811
2690,17.181,989.9,1062.9,4.534,0.6806
2691,17.044,989.2,1063.43,4.554,0.679
2692,17.05,986.2,1064.14,4.565,0.678
2693,17.018,986.3,1064.92,4.576,0.6768
2694,17.079,986.8,1065.68,4.579,0.6763
2695,17.022,987.6,1066.42,4.588,0.6753
2696,16.989,987.1,1067.23,4.599,0.6743
2697,16.86,986.3,1068.21,4.621,0.6723
2698,17.05,988.1,1069.01,4.617,0.6722
2699,17.088,990.0,1069.68,4.612,0.6722
2700,17.186,991.6,1070.2,4.598,0.6729
2701,17.493,992.7,1070.3,4.553,0.6758
2702,17.537,993.1,1070.07,4.515,0.6784
2703,17.308,993.5,1069.79,4.513,0.6786
2704,17.396,995.9,1069.41,4.505,0.6794
2705,17.501,993.8,1068.89,4.483,0.681
2706,17.495,991.7,1068.31,4.466,0.6824
2707,17.368,993.4,1067.73,4.469,0.6824
2708,17.099,992.2,1067.47,4.502,0.6804
2709,17.182,991.9,1067.32,4.517,0.6796
2710,17.041,991.3,1067.47,4.544,0.6778
2711,17.22,991.5,1067.6,4.543,0.6777
2712,17.161,989.4,1067.83,4.547,0.6774
2713,17.081,989.0,1068.23,4.559,0.6764
2714,16.984,988.1,1068.81,4.579,0.6748
2715,16.914,984.6,1069.53,4.597,0.6733
2716,16.928,985.5,1070.34,4.611,0.672
2717,16.927,984.1,1071.23,4.619,0.671
2718,17.187,987.8,1071.85,4.599,0.672
2719,17.241,984.5,1072.26,4.574,0.6735
2720,17.092,983.2,1072.6,4.572,0.6735
2721,17.248,986.5,1072.73,4.555,0.6746
2722,17.113,983.8,1072.88,4.555,0.6745
2723,16.998,981.6,1073.2,4.566,0.6736
2724,16.823,982.3,1073.73,4.596,0.6714
2725,16.937,986.2,1074.26,4.61,0.6702
2726,16.874,984.7,1074.91,4.625,0.6688
2727,16.854,985.9,1075.62,4.641,0.6675
2728,16.969,983.6,1076.3,4.636,0.6674
2729,16.963,983.9,1076.94,4.634,0.6673
2730,17.037,986.3,1077.49,4.626,0.6676
2731,17.021,983.9,1078.03,4.62,0.6678
2732,16.855,981.8,1078.65,4.632,0.6667
2733,16.848,981.0,1079.37,4.641,0.6657
2734,16.62,981.9,1080.3,4.676,0.6629
2735,16.647,982.1,1081.35,4.699,0.6608
2736,16.69,982.2,1082.43,4.711,0.6595
2737,16.665,981.6,1083.59,4.722,0.6582
2738,16.799,986.5,1084.58,4.721,0.6578
2739,16.84,989.5,1085.44,4.719,0.6576
2740,17.103,991.7,1085.99,4.688,0.6594
2741,17.076,995.9,1086.31,4.674,0.6602
2742,17.073,993.8,1086.57,4.661,0.661
2743,17.1,994.7,1086.69,4.649,0.6618
2744,16.988,991.3,1086.84,4.649,0.6617
2745,16.979,995.2,1086.95,4.655,0.6612
2746,16.762,995.6,1087.25,4.685,0.659
2747,16.754,994.8,1087.76,4.708,0.6572
2748,16.725,992.0,1088.45,4.725,0.6557
2749,16.676,991.2,1089.28,4.743,0.6541
2750,16.704,986.5,1090.22,4.748,0.6534
2751,16.618,985.2,1091.27,4.76,0.652
2752,16.471,984.9,1092.55,4.786,0.6496
2753,16.372,981.2,1094.07,4.813,0.6471
2754,16.401,979.8,1095.68,4.828,0.6453
2755,16.531,979.7,1097.19,4.824,0.6449
2756,16.465,979.6,1098.66,4.828,0.6439
2757,16.397,979.8,1100.15,4.84,0.6424
2758,16.399,978.2,1101.62,4.846,0.6412
2759,16.416,980.9,1103.03,4.853,0.6401
2760,16.555,979.9,1104.28,4.84,0.6405
2761,16.606,984.2,1105.28,4.829,0.6408
2762,16.576,989.2,1106.17,4.83,0.6403
2763,16.663,986.8,1106.94,4.818,0.6407
2764,16.6,986.9,1107.63,4.817,0.6405
2765,16.493,984.9,1108.39,4.826,0.6395
2766,16.579,982.5,1109.12,4.82,0.6396
2767,16.625,981.0,1109.78,4.808,0.6401
2768,16.866,977.9,1110.12,4.767,0.6428
2769,16.71,978.1,1110.32,4.755,0.6435
2770,16.588,980.0,1110.53,4.763,0.6429
2771,16.642,975.3,1110.79,4.757,0.6432
2772,16.711,974.1,1110.97,4.743,0.6441
2773,16.69,971.4,1111.11,4.731,0.6448
2774,16.541,969.0,1111.35,4.738,0.6442
2775,16.346,969.9,1111.81,4.767,0.6421
2776,16.294,971.1,1112.47,4.796,0.6398
2777,16.019,969.8,1113.54,4.849,0.6356
2778,15.809,968.7,1115.14,4.912,0.6305
2779,15.77,968.1,1117.12,4.963,0.626
2780,15.722,965.3,1119.46,5.003,0.6221
2781,15.751,964.3,1121.91,5.029,0.6192
2782,15.936,963.6,1124.22,5.026,0.6184
2783,15.9,966.0,1126.43,5.031,0.6171
2784,15.724,964.6,1128.78,5.054,0.6144
2785,15.755,970.8,1131.08,5.074,0.612
2786,15.853,971.7,1133.27,5.079,0.6107
2787,15.757,971.8,1135.45,5.094,0.6087
2788,15.424,971.4,1137.96,5.144,0.6041
2789,15.717,971.7,1140.34,5.148,0.6028
2790,15.849,969.0,1142.49,5.131,0.603
2791,15.557,968.3,1144.74,5.153,0.6005
2792,15.587,971.1,1146.97,5.169,0.5985
2793,15.662,975.7,1149.08,5.177,0.597
2794,15.759,974.7,1151.1,5.171,0.5965
2795,15.704,976.5,1153.02,5.175,0.5954
2796,15.807,975.8,1154.76,5.165,0.5953
2797,15.922,975.1,1156.25,5.143,0.5961
2798,15.799,975.6,1157.68,5.141,0.5956
2799,15.871,977.1,1158.94,5.134,0.5955
2800,15.775,975.0,1160.14,5.137,0.5948
2801,15.765,975.6,1161.38,5.141,0.594
2802,15.899,973.3,1162.5,5.126,0.5945
2803,15.785,969.0,1163.59,5.122,0.5942
2804,15.672,971.9,1164.69,5.137,0.5928
2805,15.849,970.7,1165.69,5.125,0.5931
2806,16.019,976.7,1166.36,5.104,0.5943
2807,15.983,973.8,1166.92,5.088,0.595
2808,16.102,976.7,1167.22,5.066,0.5964
2809,16.019,979.0,1167.45,5.062,0.5966
2810,15.968,984.1,1167.61,5.071,0.5959
2811,15.843,982.2,1167.98,5.09,0.5944
2812,15.89,984.0,1168.38,5.101,0.5935
2813,15.769,987.0,1168.91,5.127,0.5916
2814,15.556,984.7,1169.84,5.169,0.5884
2815,15.641,982.2,1170.93,5.187,0.5867
2816,15.518,983.0,1172.18,5.216,0.5842
2817,15.542,982.2,1173.58,5.235,0.5824
2818,15.717,979.7,1174.92,5.225,0.5824
2819,15.791,975.1,1176.11,5.203,0.5833
2820,15.988,978.0,1176.9,5.167,0.5853
2821,16.007,981.4,1177.36,5.142,0.5868
2822,16.045,981.2,1177.59,5.118,0.5883
2823,15.938,978.9,1177.78,5.111,0.5887
2824,16.044,984.1,1177.75,5.098,0.5895
2825,15.96,985.9,1177.68,5.101,0.5894
2826,16.082,988.8,1177.44,5.092,0.5901
2827,16.004,992.3,1177.2,5.099,0.5897
2828,16.003,989.3,1177.03,5.1,0.5897
2829,15.998,991.5,1176.87,5.105,0.5895
2830,16.178,989.3,1176.61,5.084,0.591
2831,16.009,991.6,1176.39,5.091,0.5906
2832,16.072,994.6,1176.17,5.093,0.5906
2833,16.098,993.8,1175.95,5.09,0.5909
2834,16.108,990.0,1175.76,5.082,0.5915
2835,15.999,987.1,1175.66,5.086,0.5913
2836,16.153,988.9,1175.42,5.072,0.5923
2837,15.913,992.9,1175.29,5.095,0.5908
2838,15.881,990.5,1175.4,5.113,0.5896
2839,15.753,987.3,1175.76,5.138,0.5877
2840,15.89,987.0,1176.14,5.141,0.5874
2841,15.904,987.6,1176.49,5.141,0.5872
2842,15.975,987.6,1176.79,5.134,0.5876
2843,16.067,987.4,1176.92,5.117,0.5887
2844,15.962,989.6,1177.01,5.119,0.5885
2845,15.667,989.8,1177.42,5.156,0.5859
2846,15.628,990.7,1178.07,5.189,0.5834
2847,15.84,992.4,1178.65,5.191,0.583
2848,15.891,991.9,1179.2,5.185,0.5831
2849,15.68,991.6,1179.86,5.206,0.5815
2850,15.82,993.8,1180.46,5.207,0.5811
2851,15.855,996.6,1180.95,5.208,0.5809
2852,15.667,993.5,1181.67,5.226,0.5793
2853,15.67,995.8,1182.45,5.243,0.5779
2854,15.531,997.3,1183.44,5.273,0.5755
2855,15.383,996.2,1184.75,5.312,0.5725
2856,15.206,996.1,1186.42,5.362,0.5686
2857,15.346,994.1,1188.16,5.381,0.5666
2858,15.227,998.2,1190.02,5.414,0.5638
2859,15.172,1001.4,1192.07,5.449,0.5608
2860,15.221,1003.3,1194.18,5.471,0.5585
2861,15.354,1009.4,1196.1,5.479,0.5572
2862,15.219,1008.1,1198.17,5.5,0.5551
2863,14.99,1013.6,1200.46,5.549,0.5512
2864,14.824,1017.4,1203.05,5.61,0.5467
2865,14.826,1012.7,1205.98,5.649,0.5432
2866,14.824,1013.6,1209.01,5.68,0.5402
2867,14.782,1012.0,1212.16,5.707,0.5375
2868,14.866,1010.2,1215.26,5.715,0.5358
2869,14.973,1015.4,1218.11,5.714,0.5346
2870,15.105,1012.9,1220.72,5.695,0.5345
2871,15.025,1017.7,1223.11,5.696,0.5335
2872,14.863,1016.6,1225.58,5.714,0.5315
2873,14.829,1014.3,1228.15,5.729,0.5296
2874,14.966,1012.4,1230.57,5.722,0.529
2875,15.056,1014.8,1232.68,5.709,0.5288
2876,15.42,1014.7,1234.22,5.656,0.531
2877,15.389,1013.6,1235.4,5.619,0.5325
2878,15.229,1013.4,1236.45,5.61,0.5326
2879,14.932,1012.8,1237.7,5.637,0.5305
2880,14.642,1009.8,1239.42,5.688,0.5271
2881,14.695,1006.4,1241.41,5.717,0.5248
2882,14.632,1005.9,1243.58,5.745,0.5224
2883,14.579,1007.5,1245.86,5.774,0.52
2884,14.402,1001.3,1248.48,5.809,0.5172
2885,14.196,1002.4,1251.41,5.861,0.5134
2886,14.208,1002.3,1254.56,5.899,0.5104
2887,14.276,1000.2,1257.79,5.916,0.5082
2888,14.42,996.2,1260.94,5.908,0.5073
2889,14.463,996.2,1263.85,5.897,0.5067
2890,14.401,998.5,1266.58,5.898,0.5055
2891,14.36,996.6,1269.23,5.902,0.5042
2892,14.37,998.4,1271.73,5.906,0.503
2893,14.312,995.6,1274.24,5.912,0.5017
2894,14.177,995.2,1276.83,5.932,0.4997
2895,13.982,993.0,1279.67,5.968,0.497
2896,13.942,989.9,1282.68,5.996,0.4946
2897,13.975,986.7,1285.74,6.009,0.4928
2898,14.042,987.9,1288.67,6.013,0.4915
2899,14.026,985.2,1291.56,6.014,0.4902
2900,14.205,986.8,1294.13,5.996,0.49
2901,14.128,985.3,1296.58,5.989,0.4892
2902,14.106,990.2,1298.84,5.993,0.4882
2903,14.186,988.4,1300.95,5.984,0.4877
2904,14.301,987.6,1302.81,5.963,0.4878
2905,14.245,988.4,1304.49,5.955,0.4875
2906,14.392,988.6,1305.87,5.931,0.4879
2907,14.492,988.9,1306.9,5.902,0.4888
2908,14.616,986.7,1307.6,5.863,0.4902
2909,14.654,981.9,1308.03,5.824,0.4919
2910,14.72,980.7,1308.13,5.785,0.4936
2911,14.843,980.5,1307.85,5.742,0.4958
2912,14.914,981.9,1307.23,5.702,0.498
2913,14.929,985.5,1306.3,5.675,0.4998
2914,14.857,986.6,1305.28,5.664,0.5007
2915,15.047,983.6,1304.1,5.631,0.503
2916,14.812,984.8,1302.98,5.634,0.5033
2917,14.792,984.3,1301.96,5.639,0.5034
2918,14.848,985.2,1300.96,5.637,0.504
2919,14.891,982.8,1299.99,5.627,0.5049
2920,14.948,979.0,1299.01,5.609,0.5062
2921,14.815,981.9,1298.06,5.615,0.5064
2922,14.675,979.0,1297.37,5.632,0.5058
2923,14.942,980.5,1296.55,5.615,0.507
2924,14.809,981.4,1295.79,5.619,0.5071
2925,14.901,979.8,1295.02,5.609,0.5079
2926,14.98,981.6,1294.1,5.595,0.5091
2927,15.034,982.3,1293.09,5.578,0.5104
2928,14.977,980.5,1292.07,5.571,0.5112
2929,15.026,979.1,1291.0,5.558,0.5124
2930,14.911,982.4,1289.98,5.565,0.5124
2931,14.9,980.4,1289.09,5.57,0.5125
2932,15.089,981.4,1288.08,5.552,0.5139
2933,15.159,982.0,1286.89,5.531,0.5155
2934,15.302,981.0,1285.47,5.498,0.518
2935,15.447,980.8,1283.78,5.455,0.5211
2936,15.545,978.0,1281.81,5.408,0.5246
2937,15.534,972.6,1279.71,5.368,0.5278
2938,15.387,974.1,1277.59,5.357,0.5294
2939,15.624,971.4,1275.3,5.318,0.5327
2940,15.648,974.9,1272.77,5.29,0.5355
2941,15.524,977.4,1270.26,5.286,0.5368
2942,15.694,972.1,1267.72,5.257,0.5397
2943,15.654,969.0,1265.18,5.237,0.542
2944,15.623,969.7,1262.67,5.226,0.5438
2945,15.66,969.4,1260.18,5.213,0.5457
2946,15.696,966.7,1257.73,5.196,0.5478
2947,15.597,968.6,1255.38,5.197,0.5488
2948,15.545,967.6,1253.22,5.202,0.5494
2949,15.426,970.1,1251.27,5.224,0.5489
2950,15.612,970.1,1249.33,5.218,0.5502
2951,15.764,969.8,1247.33,5.195,0.5524
2952,15.699,970.6,1245.32,5.187,0.5539
2953,15.992,970.5,1243.04,5.146,0.5574
2954,16.096,968.2,1240.54,5.1,0.5614
2955,16.256,968.1,1237.7,5.047,0.5661
2956,16.159,972.4,1234.67,5.023,0.5689
2957,16.321,971.3,1231.49,4.985,0.5728
2958,16.698,965.4,1227.9,4.905,0.5796
2959,16.891,965.1,1223.74,4.823,0.5867
2960,16.848,960.0,1219.33,4.76,0.5928
2961,16.829,962.2,1214.66,4.717,0.5976
2962,16.89,966.1,1209.86,4.682,0.602
2963,16.559,966.9,1205.39,4.696,0.6032
2964,16.67,963.8,1201.12,4.69,0.6056
2965,16.6,960.0,1197.17,4.689,0.6075
2966,16.603,961.3,1193.39,4.69,0.6092
2967,16.556,960.0,1189.87,4.694,0.6106
2968,16.435,960.0,1186.63,4.712,0.611
2969,16.31,961.1,1183.79,4.741,0.6104
2970,16.505,960.0,1181.15,4.739,0.6118
2971,16.628,960.0,1178.54,4.723,0.614
2972,16.728,960.0,1175.82,4.699,0.6169
2973,16.973,964.7,1172.77,4.657,0.6209
2974,17.162,968.2,1169.37,4.608,0.6256
2975,17.119,974.7,1165.69,4.584,0.6288
2976,17.05,980.0,1162.05,4.58,0.6308
2977,16.873,978.5,1158.72,4.596,0.6314
2978,16.818,977.1,1155.71,4.613,0.6317
2979,16.768,977.3,1152.97,4.632,0.6318
2980,16.805,976.6,1150.4,4.641,0.6324
2981,16.801,978.8,1147.96,4.65,0.633
2982,16.929,977.7,1145.61,4.641,0.6346
2983,17.022,977.7,1143.24,4.624,0.6369
2984,16.82,980.0,1141.06,4.637,0.6371
2985,16.765,981.4,1139.15,4.655,0.6368
2986,16.876,980.2,1137.39,4.654,0.6377
2987,16.886,980.4,1135.67,4.652,0.6386
2988,16.821,983.2,1134.03,4.662,0.6387
2989,16.852,984.3,1132.44,4.667,0.6392
2990,16.87,987.5,1130.89,4.672,0.6395
2991,16.923,987.7,1129.36,4.67,0.6404
2992,16.877,991.8,1127.9,4.678,0.6405
2993,16.973,993.1,1126.45,4.675,0.6414
2994,17.022,989.4,1125.06,4.663,0.6429
2995,17.08,990.6,1123.6,4.648,0.6445
2996,17.117,992.2,1122.01,4.634,0.6462
2997,17.238,990.8,1120.28,4.608,0.6487
2998,17.225,987.2,1118.54,4.586,0.6509
2999,17.073,985.3,1116.91,4.585,0.6518
3000,17.081,984.9,1115.32,4.583,0.6527
3001,17.194,982.9,1113.7,4.565,0.6545
3002,17.129,986.6,1112.07,4.564,0.6554
3003,17.013,989.3,1110.61,4.58,0.655
3004,17.032,990.5,1109.27,4.592,0.6549
3005,17.161,991.3,1107.94,4.586,0.6559
3006,16.868,986.8,1106.98,4.611,0.6548
3007,16.876,989.7,1106.2,4.632,0.6537
3008,17.037,987.9,1105.45,4.627,0.6544
3009,17.078,990.2,1104.67,4.62,0.6552
3010,17.092,986.3,1103.9,4.61,0.6563
3011,17.177,989.9,1102.94,4.596,0.6576
3012,17.067,995.5,1101.99,4.605,0.6575
3013,17.045,996.0,1101.18,4.615,0.6572
3014,17.128,997.6,1100.35,4.614,0.6576
3015,17.11,997.9,1099.55,4.617,0.6579
3016,17.08,998.6,1098.82,4.622,0.6578
3017,17.219,999.0,1098.04,4.611,0.6589
3018,16.942,1000.7,1097.42,4.637,0.6575
3019,17.071,1000.8,1096.86,4.641,0.6575
3020,17.313,998.7,1096.17,4.614,0.6596
3021,17.231,1002.0,1095.4,4.607,0.6605
3022,17.153,999.0,1094.72,4.607,0.6608
3023,17.24,993.5,1094.06,4.59,0.6622
3024,17.484,992.3,1093.07,4.548,0.6654
3025,17.384,994.0,1091.93,4.53,0.6671
3026,17.455,998.1,1090.64,4.513,0.6688
3027,17.569,993.3,1089.22,4.481,0.6715
3028,17.644,993.9,1087.57,4.449,0.6742
3029,17.608,994.4,1085.86,4.43,0.6762
3030,17.697,993.5,1083.94,4.404,0.6787
3031,17.628,990.7,1082.07,4.389,0.6804
3032,17.394,991.5,1080.48,4.406,0.6801
3033,17.522,988.7,1078.95,4.401,0.6812
3034,17.418,985.8,1077.56,4.406,0.6816
3035,17.373,987.0,1076.31,4.417,0.6815
3036,17.279,986.2,1075.36,4.435,0.6809
3037,17.241,984.5,1074.58,4.451,0.6803
3038,17.34,983.4,1073.87,4.45,0.6807
3039,17.385,982.0,1073.18,4.442,0.6815
3040,17.206,984.5,1072.65,4.461,0.6806
3041,17.455,983.1,1072.01,4.443,0.682
3042,17.509,986.6,1071.23,4.428,0.6833
3043,17.284,981.9,1070.63,4.438,0.683
3044,17.278,978.9,1070.1,4.442,0.683
3045,17.248,981.7,1069.65,4.452,0.6826
3046,17.258,981.1,1069.25,4.458,0.6824
3047,17.296,980.4,1068.87,4.457,0.6826
3048,17.329,979.8,1068.44,4.451,0.6832
3049,17.388,981.9,1067.91,4.443,0.6839
3050,17.352,979.2,1067.44,4.438,0.6845
3051,17.364,975.4,1066.98,4.428,0.6853
3052,17.46,973.8,1066.36,4.407,0.6869
3053,17.556,973.5,1065.61,4.38,0.6888
3054,17.474,972.4,1064.82,4.368,0.6899
3055,17.361,978.3,1063.98,4.379,0.6897
3056,17.091,981.6,1063.5,4.424,0.6872
3057,17.124,980.3,1063.28,4.451,0.6856
3058,17.204,980.5,1063.17,4.463,0.685
3059,17.135,977.5,1063.25,4.476,0.6841
3060,17.294,980.2,1063.23,4.471,0.6845
3061,17.163,975.7,1063.37,4.477,0.684
3062,17.323,979.0,1063.34,4.466,0.6847
3063,17.296,977.0,1063.29,4.459,0.6852
