second,temp,o2,fuel,fan,error,pressure
102,1450.294549227822,1.721163493741031,19.731325483325005,900.641548445966,0.2945492278220172,-2.1561767232309053
103,1450.326953096218,1.7209730738964635,19.731325483325005,900.641548445966,0.32695309621794877,-2.1568804777815793
104,1450.3649193666797,1.7372504165967022,19.731325483325005,900.641548445966,0.3649193666797146,-2.146765232687008
105,1450.3946845391497,1.7551184274448504,19.731325483325005,900.641548445966,0.3946845391496936,-2.14684122385441
106,1450.4207374951595,1.760736319389133,19.731325483325005,900.641548445966,0.4207374951595284,-2.1447082532789454
107,1450.4596026289657,1.752960036406336,19.731325483325005,900.641548445966,0.4596026289657402,-2.1381320045887025
108,1450.5018817593523,1.7362574319277262,19.731325483325005,900.641548445966,0.5018817593522726,-2.1549503002457393
109,1450.542823468253,1.7454571404575572,19.731325483325005,900.641548445966,0.542823468252891,-2.149165761710251
110,1450.5781956725523,1.7380154298086086,18.582525475627904,900.5222803005074,0.5781956725522832,-2.150597716413072
111,1450.6070497025169,1.7549770058915461,18.582525475627904,900.5222803005074,0.6070497025168606,-2.163578208452153
112,1450.6348444139194,1.7580311192343197,18.582525475627904,900.5222803005074,0.6348444139193816,-2.1806561647799265
113,1450.660383652002,1.7502429565615343,18.582525475627904,900.5222803005074,0.6603836520021105,-2.1937194988854496
114,1450.678284905738,1.7448727401535058,18.582525475627904,900.5222803005074,0.67828490573811,-2.1929420800515427
115,1450.682198422575,1.726195313661415,18.582525475627904,900.5222803005074,0.6821984225750839,-2.189225199240497
