step,temp,u_rl,fuel
2459,1450.3938306864984,-0.02,17.50977795974517
2460,1450.2623292482947,-0.02,17.51333606353595
2461,1450.1679243886276,0.011061319,17.54725156727969
2462,1449.9004902999975,0.02,17.567251566832656
2463,1449.6107431342793,0.02,17.576510564256466
2464,1449.40135891303,0.02,17.577014952394396
2465,1449.281418623621,0.02,17.57337647047254
2466,1449.2406100382727,0.02,17.568018541723628
2467,1449.2618664017136,0.02,17.56219493511551
2468,1449.327428612401,0.02,17.556536714241705
2469,1449.4214761897776,0.02,17.551346974709812
2470,1449.5309895533796,0.02,17.546760533289785
2471,1449.6458509906304,0.02,17.542831524331778
2472,1449.7585376533068,0.02,17.539581762178894
2473,1450.0484162793507,0.02,17.53702948649946
2474,1450.3836799172839,-0.02,17.49518418235035
2475,1450.6667089761916,-0.02,17.475184182797385
2476,1450.8523058614007,-0.02,17.473476964372907
2477,1450.9400475787343,-0.02,17.476919565989952
2478,1450.9456395857385,-0.02,17.48254038891201
2479,1450.8893925280142,-0.02,17.488797810655598
2480,1450.7909289550098,-0.02,17.494920327246582
2481,1450.6670681935668,-0.02,17.500544771639447
2482,1450.5312732904881,-0.02,17.505513303482353
2483,1450.393830389153,-0.02,17.509777969518403
2484,1450.26232903517,-0.02,17.513336049621575
2485,1450.1679241427967,0.011061395,17.547251669511283
2486,1449.900490113405,0.02,17.567251669064248
2487,1449.6107430292182,0.02,17.576510581775356
2488,1449.401358997471,0.02,17.5770149423996
2489,1449.2814188859354,0.02,17.57337644918592
2490,1449.2406104084127,0.02,17.568018517633373
2491,1449.2618669675392,0.02,17.562194918201325
2492,1449.3274291878943,0.02,17.556536693295328
2493,1449.4214766840419,0.02,17.551346953373063
2494,1449.5309901520557,0.02,17.54676052946324
2495,1449.6458515233596,0.02,17.542831470332796
2496,1449.758537972561,0.02,17.539581765481586
2497,1450.0484171304165,0.02,17.537029509415497
2498,1450.3836812698728,-0.02,17.49518417857839
2499,1450.666710282204,-0.02,17.475184179025426
2500,1450.8523069592793,-0.02,17.473476957542232
2501,1450.940048404179,-0.02,17.476919544275745
2502,1450.9456401358573,-0.02,17.482540379126675
2503,1450.889392866842,-0.02,17.48879780024435
2504,1450.7909290921943,-0.02,17.49492033788898
2505,1450.6670681705057,-0.02,17.500544785802372
2506,1450.5312732476807,-0.02,17.505513316982352
2507,1450.3938300478062,-0.02,17.50977798201371
2508,1450.2623287778401,-0.02,17.513336065071766
2509,1450.1679241448471,0.011061504,17.547251747960622
2510,1449.900490279558,0.02,17.567251747513588
2511,1449.6107433948475,0.02,17.576510635035387
2512,1449.4013595189058,0.02,17.577014951605495
2513,1449.2814193966449,0.02,17.573376415208134
2514,1449.2406109100775,0.02,17.568018489456485
2515,1449.261867410774,0.02,17.562194899973964
2516,1449.3274296765212,0.02,17.556536682792952
2517,1449.4214772012554,0.02,17.55134692342299
2518,1449.5309906568682,0.02,17.546760503493918
2519,1449.645852002384,0.02,17.542831466085104
2520,1449.7585384453985,0.02,17.539581755715982
2521,1450.0484179412672,0.02,17.537029465564114
2522,1450.3836823469164,-0.02,17.49518413720036
2523,1450.6667114188979,-0.02,17.475184137647396
2524,1450.8523078529925,-0.02,17.473476905879288
2525,1450.9400488379124,-0.02,17.476919554780675
2526,1450.9456402191329,-0.02,17.482540375043328
2527,1450.8893927193167,-0.02,17.48879780672559
2528,1450.7909288004298,-0.02,17.494920333219717
2529,1450.667067666636,-0.02,17.500544809668295
2530,1450.531272605178,-0.02,17.505513326454388
2531,1450.39382945298,-0.02,17.50977802401115
2532,1450.262328247782,-0.02,17.513336107691583
2533,1450.1679236980976,0.011061707,17.547252011727593
2534,1449.9004902207623,0.02,17.56725201128056
2535,1449.6107437676455,0.02,17.57651069631729
2536,1449.4013601229585,0.02,17.57701493823601
2537,1449.2814204486865,0.02,17.5733763878163
2538,1449.2406121438826,0.02,17.56801843254335
2539,1449.2618687430634,0.02,17.562194842764622
2540,1449.3274309246347,0.02,17.556536624587768
2541,1449.421478468221,0.02,17.551346882991076
2542,1449.5309918003409,0.02,17.546760459059087
2543,1449.64585321946,0.02,17.542831470374367
2544,1449.7585396813317,0.02,17.539581673240274
2545,1450.048420476867,0.02,17.537029449795998
2546,1450.3836861297193,-0.02,17.495184189772857
2547,1450.6667152213674,-0.02,17.475184190219892
2548,1450.8523113263107,-0.02,17.473476987652653
2549,1450.9400519872286,-0.02,17.47691959467212
2550,1450.9456429280383,-0.02,17.482540418290455
2551,1450.889395037039,-0.02,17.488797832654512
2552,1450.7909307454759,-0.02,17.49492034574885
2553,1450.6670693321937,-0.02,17.500544786201925
2554,1450.5312739380593,-0.02,17.50551330454321
2555,1450.3938307083183,-0.02,17.509777978252
2556,1450.2623288392388,-0.02,17.513336044933894
2557,1450.1679239976918,0.011061688,17.54725193634869
2558,1449.9004905863765,0.02,17.567251935901655
2559,1449.6107441779368,0.02,17.576510675982856
2560,1449.4013607940358,0.02,17.57701495590353
2561,1449.2814211495067,0.02,17.573376385169784
2562,1449.2406129399708,0.02,17.568018460740767
2563,1449.261869564798,0.02,17.5621948542302
2564,1449.3274317022508,0.02,17.556536619574416
2565,1449.421478996426,0.02,17.551346882243493
2566,1449.530992161251,0.02,17.546760512680418
2567,1449.6458532893557,0.02,17.542831442673283
2568,1449.7585393978038,0.02,17.539581709294218
2569,1450.048419838662,0.02,17.53702948437152
2570,1450.3836851685794,-0.02,17.495184182911096
2571,1450.666714271984,-0.02,17.47518418335813
2572,1450.8523105746644,-0.02,17.473476955555977
2573,1450.9400512454063,-0.02,17.476919556639732
2574,1450.9456423459521,-0.02,17.48254039395968
2575,1450.889394492947,-0.02,17.488797821803228
2576,1450.7909301567695,-0.02,17.494920356919017
2577,1450.667068745181,-0.02,17.50054478609817
2578,1450.5312736532587,-0.02,17.505513268311695
2579,1450.39383021474,-0.02,17.509777983821433
2580,1450.2623285844136,-0.02,17.513336087301305
2581,1450.1679240560247,0.011061758,17.54725203247256
2582,1449.9004907965814,0.02,17.567252032025525
2583,1449.6107445659563,0.02,17.576510707604207
2584,1449.40136115208,0.02,17.577014936955354
2585,1449.2814213757433,0.02,17.573376355553158
2586,1449.240613063472,0.02,17.56801842872221
2587,1449.2618696298098,0.02,17.562194832953182
2588,1449.3274318139856,0.02,17.55653659876434
2589,1449.4214790744245,0.02,17.551346881080942
2590,1449.5309919704382,0.02,17.546760479996422
2591,1449.6458530974126,0.02,17.54283144707155
2592,1449.7585394667856,0.02,17.539581747869942
2593,1450.0484204599666,0.02,17.53702945201857
2594,1450.3836862234102,-0.02,17.495184116481205
2595,1450.6667152633456,-0.02,17.47518411692824
2596,1450.8523111941272,-0.02,17.473476946051147
2597,1450.9400514881322,-0.02,17.47691955597993
2598,1450.9456422580374,-0.02,17.482540394994572
2599,1450.8893942048553,-0.02,17.488797840087617
2600,1450.7909297186202,-0.02,17.49492036345375
2601,1450.6670683270552,-0.02,17.50054481894149
2602,1450.5312731133367,-0.02,17.505513301945133
2603,1450.3938298061616,-0.02,17.509777997502145
2604,1450.2623284799904,-0.02,17.513336069265126
2605,1450.1679237215023,0.011061639,17.547251947593693
2606,1449.9004899454883,0.02,17.56725194714666
2607,1449.61074321456,0.02,17.576510691348258
2608,1449.4013597340647,0.02,17.57701496962711
2609,1449.2814200386726,0.02,17.573376415363633
2610,1449.2406118667566,0.02,17.568018450954614
2611,1449.2618686836513,0.02,17.562194846804527
2612,1449.327431056739,0.02,17.556536635290435
2613,1449.4214786584757,0.02,17.55134688791349
2614,1449.530991852129,0.02,17.546760470926543
2615,1449.6458531214168,0.02,17.5428314537598
2616,1449.758539415246,0.02,17.53958173456334
2617,1450.0484198764318,0.02,17.537029387810435
2618,1450.3836851024755,-0.02,17.49518408588251
2619,1450.6667140349064,-0.02,17.475184086329545
2620,1450.8523101988628,-0.02,17.473476989325263
2621,1450.9400509471009,-0.02,17.47691961111241
2622,1450.9456419694718,-0.02,17.48254043760194
2623,1450.8893941179804,-0.02,17.4887978553862
2624,1450.7909299501407,-0.02,17.494920374531144
2625,1450.6670686485154,-0.02,17.50054480378105
2626,1450.5312734064294,-0.02,17.505513307242968
2627,1450.393830170864,-0.02,17.509778010720854
2628,1450.262328807375,-0.02,17.513336093081293
2629,1450.1679235981196,0.0110615315,17.54725181003574
2630,1449.9004894349073,0.02,17.567251809588704
2631,1449.6107422875543,0.02,17.576510652243833
2632,1449.4013589002425,0.02,17.577014973413053
2633,1449.2814194228451,0.02,17.573376435103683
2634,1449.2406114491248,0.02,17.56801848865846
2635,1449.2618683524772,0.02,17.562194882470802
2636,1449.3274308206437,0.02,17.556536654265773
2637,1449.4214783893567,0.02,17.551346920570964
2638,1449.5309916805513,0.02,17.54676046540077
2639,1449.645853071156,0.02,17.542831448554903
2640,1449.7585395319713,0.02,17.539581735837743
2641,1450.0484192668407,0.02,17.5370294910045
2642,1450.3836839549833,-0.02,17.495184192422467
2643,1450.6667130862013,-0.02,17.475184192869502
2644,1450.8523096992612,-0.02,17.473477010560195
2645,1450.9400508701274,-0.02,17.476919574597783
2646,1450.945642291837,-0.02,17.482540405684063
2647,1450.8893947159545,-0.02,17.488797820230126
2648,1450.7909306365543,-0.02,17.49492033986407
2649,1450.6670694587856,-0.02,17.500544785872968
2650,1450.5312740897496,-0.02,17.50551330042607
2651,1450.3938307190392,-0.02,17.509777984418097
2652,1450.262329242363,-0.02,17.513336065535267
2653,1450.167924369436,0.011061315,17.547251610583196
2654,1449.9004903102445,0.02,17.56725161013616
2655,1449.6107431896207,0.02,17.576510592230083
2656,1449.4013593643108,0.02,17.577014948851186
2657,1449.28141922223,0.02,17.573376438999983
2658,1449.2406107707664,0.02,17.56801851978198
2659,1449.2618673185254,0.02,17.562194916618175
2660,1449.3274295574015,0.02,17.556536699560283
2661,1449.4214770662713,0.02,17.551346926917482
2662,1449.5309904270127,0.02,17.5467605180493
2663,1449.645851851921,0.02,17.54283151989984
2664,1449.7585383764329,0.02,17.539581756871957
2665,1450.048417115834,0.02,17.537029465962487
2666,1450.383680857691,-0.02,17.495184178908616
2667,1450.6667099294955,-0.02,17.47518417935565
2668,1450.8523066672378,-0.02,17.47347698514022
2669,1450.9400481067328,-0.02,17.47691957109312
2670,1450.9456399333155,-0.02,17.48254040085024
2671,1450.8893927706008,-0.02,17.488797849217885
2672,1450.7909291656326,-0.02,17.494920360534977
2673,1450.6670682051772,-0.02,17.5005447996725
2674,1450.5312732986329,-0.02,17.505513290289784
2675,1450.3938304438936,-0.02,17.509777979417613
2676,1450.2623291228624,-0.02,17.513336054325208
2677,1450.1679241071242,0.011061315,17.547251605411663
2678,1449.9004899802105,0.02,17.56725160496463
2679,1449.6107427721909,0.02,17.57651056158823
2680,1449.4013587647003,0.02,17.57701492120607
2681,1449.2814185818522,0.02,17.57337643523479
2682,1449.2406101093181,0.02,17.56801853544869
2683,1449.2618668578452,0.02,17.56219491874286
2684,1449.3274292393166,0.02,17.55653670272589
2685,1449.4214768499614,0.02,17.551346935844492
2686,1449.53099016379,0.02,17.54676051391972
2687,1449.6458515903478,0.02,17.542831538142238
2688,1449.7585380829637,0.02,17.539581751431086
2689,1450.0484168158796,0.02,17.53702945560295
2690,1450.383680511739,-0.02,17.49518413658935
2691,1450.6667093407777,-0.02,17.475184137036386
2692,1450.8523058262456,-0.02,17.47347693270695
2693,1450.9400471463878,-0.02,17.476919535329706
2694,1450.9456389722907,-0.02,17.48254037694984
2695,1450.8893917222265,-0.02,17.488797817591617
2696,1450.7909280569938,-0.02,17.494920355534916
2697,1450.66706710268,-0.02,17.500544797676714
2698,1450.5312721789219,-0.02,17.505513325615663
2699,1450.3938294912612,-0.02,17.509777998137043
2700,1450.2623282409531,-0.02,17.513336104983175
2701,1450.1679236373825,0.011061709,17.547252035195516
2702,1449.9004901968942,0.02,17.56725203474848
2703,1449.6107437901308,0.02,17.576510704953524
2704,1449.4013603597152,0.02,17.577014954360692
2705,1449.2814206068797,0.02,17.573376391876266
2706,1449.2406123708515,0.02,17.5680184592522
2707,1449.2618690798868,0.02,17.56219483404739
2708,1449.3274314012633,0.02,17.556536609693236
2709,1449.4214788410347,0.02,17.551346867452406
2710,1449.530992147312,0.02,17.546760474003587
2711,1449.6458533987793,0.02,17.54283146956864
2712,1449.7585398605258,0.02,17.539581695572902
2713,1450.048420825256,0.02,17.53702945925538
2714,1450.3836865823355,-0.02,17.495184133501642
2715,1450.6667156056708,-0.02,17.475184133948677
2716,1450.8523116808765,-0.02,17.473476990662483
2717,1450.940052267548,-0.02,17.476919602547305
2718,1450.9456432877114,-0.02,17.48254041418347
2719,1450.8893952595888,-0.02,17.48879782447808
2720,1450.7909308133048,-0.02,17.494920347408897
2721,1450.6670692629832,-0.02,17.500544784387234
2722,1450.5312739190895,-0.02,17.50551329032708
2723,1450.393830640445,-0.02,17.50977797585067
2724,1450.2623288558186,-0.02,17.51333602648915
2725,1450.1679240132462,0.011061651,17.547251934001498
2726,1449.9004902177182,0.02,17.567251933554463
2727,1449.6107435057684,0.02,17.5765107239327
2728,1449.401360254232,0.02,17.57701499453558
2729,1449.2814207990434,0.02,17.573376421662164
2730,1449.2406127002027,0.02,17.568018470055524
2731,1449.2618693826264,0.02,17.562194847889764
2732,1449.327431616438,0.02,17.556536624382083
2733,1449.4214789858283,0.02,17.551346904643427
2734,1449.5309921182545,0.02,17.54676048249677
2735,1449.645853276509,0.02,17.54283146001678
2736,1449.7585393109337,0.02,17.53958169987635
2737,1450.0484197550877,0.02,17.537029467287663
2738,1450.3836850692946,-0.02,17.495184173044382
2739,1450.6667144456728,-0.02,17.475184173491417
2740,1450.8523109364598,-0.02,17.473476951075327
2741,1450.9400517645822,-0.02,17.476919552425404
2742,1450.945642850513,-0.02,17.482540394762026
2743,1450.8893948949803,-0.02,17.488797820633213
2744,1450.7909305131848,-0.02,17.4949203313383
2745,1450.667069155336,-0.02,17.500544782584186
2746,1450.5312738334426,-0.02,17.505513299865772
2747,1450.3938305025272,-0.02,17.509778003526026
2748,1450.2623287887484,-0.02,17.513336052376037
2749,1450.167924050781,0.011061662,17.547251946928316
2750,1449.9004905456234,0.02,17.56725194648128
2751,1449.610744033929,0.02,17.57651064979961
2752,1449.4013604171626,0.02,17.57701494539097
2753,1449.2814205292989,0.02,17.57337638880968
2754,1449.2406122133295,0.02,17.56801845759113
2755,1449.2618688182836,0.02,17.56219486206404
2756,1449.327430944204,0.02,17.55653663725311
2757,1449.421478303781,0.02,17.551346887057967
2758,1449.5309914775287,0.02,17.54676045955003
2759,1449.64585278076,0.02,17.54283145708073
2760,1449.758538977325,0.02,17.539581734667063
2761,1450.0484195021372,0.02,17.537029449791717
2762,1450.383684896485,-0.02,17.495184186466258
2763,1450.6667138499279,-0.02,17.475184186913292
2764,1450.8523101154826,-0.02,17.473476956951075
2765,1450.9400508431593,-0.02,17.476919561166092
2766,1450.9456419748485,-0.02,17.482540413408163
2767,1450.8893942263248,-0.02,17.488797826054306
2768,1450.7909300391855,-0.02,17.494920354269798
2769,1450.667068697408,-0.02,17.500544804556736
2770,1450.5312733505768,-0.02,17.505513293992035
2771,1450.393830111779,-0.02,17.50977801772431
2772,1450.2623287379777,-0.02,17.513336096818044
2773,1450.1679239015273,0.011061541,17.54725182226707
2774,1449.9004903238824,0.02,17.567251821820037
2775,1449.6107437025387,0.02,17.57651063837484
2776,1449.4013599539699,0.02,17.577014922028322
2777,1449.281420000174,0.02,17.573376405799248
2778,1449.2406117530259,0.02,17.56801849755141
2779,1449.261868398445,0.02,17.56219488626088
2780,1449.327430713336,0.02,17.55653667347488
2781,1449.4214782701356,0.02,17.5513469051606
2782,1449.530991491388,0.02,17.546760499298742
2783,1449.6458529732718,0.02,17.542831468930416
2784,1449.7585394763764,0.02,17.539581703978694
2785,1450.0484192683589,0.02,17.53702947460225
2786,1450.3836839891628,-0.02,17.495184174897908
2787,1450.6667129785,-0.02,17.475184175344943
2788,1450.8523092173775,-0.02,17.473476982665918
2789,1450.9400501736748,-0.02,17.476919568800522
2790,1450.9456416348692,-0.02,17.482540401049224
2791,1450.8893940920393,-0.02,17.488797839572875
2792,1450.7909301741495,-0.02,17.494920365519086
2793,1450.667068979313,-0.02,17.50054481783265
2794,1450.5312739023389,-0.02,17.505513306108295
2795,1450.393830711966,-0.02,17.50977798477913
2796,1450.2623290978088,-0.02,17.513336084433487
2797,1450.1679243161027,0.011061455,17.547251761371655
2798,1449.9004905022277,0.02,17.56725176092462
2799,1449.6107436515815,0.02,17.576510630602588
2800,1449.401359969307,0.02,17.57701496071225
2801,1449.2814200353512,0.02,17.573376443257384
2802,1449.2406117093683,0.02,17.568018495376617
2803,1449.26186842343,0.02,17.562194870556972
2804,1449.3274307677966,0.02,17.556536655976657
2805,1449.421478374902,0.02,17.551346922489177
2806,1449.530991636534,0.02,17.54676048484725
2807,1449.6458528543494,0.02,17.54283143308111
2808,1449.7585392350813,0.02,17.539581709418638
2809,1450.0484186330928,0.02,17.53702946566758
2810,1450.3836830017012,-0.02,17.49518417695998
2811,1450.666711997253,-0.02,17.475184177407016
2812,1450.8523085148395,-0.02,17.4734769703091
2813,1450.940049712511,-0.02,17.476919561941255
2814,1450.9456411697342,-0.02,17.482540409528827
2815,1450.8893935512608,-0.02,17.488797837351317
2816,1450.7909295523332,-0.02,17.494920359929896
2817,1450.667068464293,-0.02,17.50054478459642
2818,1450.5312732999078,-0.02,17.505513319977958
2819,1450.3938299342356,-0.02,17.509778003563433
2820,1450.262328402821,-0.02,17.513336066272146
2821,1450.1679238230918,0.011061748,17.547252025571442
2822,1449.9004905754173,0.02,17.567252025124407
2823,1449.6107443376225,0.02,17.57651069592033
2824,1449.4013610407999,0.02,17.577014946931204
2825,1449.2814213387244,0.02,17.573376380500093
2826,1449.240613168235,0.02,17.568018436127605
2827,1449.2618698564954,0.02,17.562194829618146
2828,1449.3274320809135,0.02,17.556536614081992
2829,1449.421479339982,0.02,17.55134686701071
2830,1449.530992510712,0.02,17.546760446298045
2831,1449.6458536709656,0.02,17.54283143334528
2832,1449.7585398103292,0.02,17.539581726909603
2833,1450.048420684057,0.02,17.537029460853095
2834,1450.3836863884965,-0.02,17.495184160772546
2835,1450.6667154055847,-0.02,17.47518416121958
2836,1450.852311521572,-0.02,17.473477024642193
2837,1450.940052124503,-0.02,17.47691959928413
2838,1450.9456430716982,-0.02,17.48254040952437
2839,1450.889395078495,-0.02,17.488797826963648
2840,1450.7909307115603,-0.02,17.494920349220752
2841,1450.6670691931358,-0.02,17.50054477725504
2842,1450.5312737013744,-0.02,17.505513281995622
2843,1450.3938302354752,-0.02,17.509777980784985
2844,1450.2623287461688,-0.02,17.513336103495437
2845,1450.1679239829302,0.011061597,17.54725188625715
2846,1449.9004903375262,0.02,17.567251885810116
2847,1449.6107436806353,0.02,17.576510650558294
2848,1449.401360456277,0.02,17.57701494243444
2849,1449.2814207742347,0.02,17.573376382378818
2850,1449.2406124643255,0.02,17.56801845792377
2851,1449.261869042963,0.02,17.56219487111558
2852,1449.3274312395126,0.02,17.55653665406559
2853,1449.4214785569877,0.02,17.551346911775234
2854,1449.5309916678063,0.02,17.546760508718968
2855,1449.6458528852368,0.02,17.542831441087404
2856,1449.758539413004,0.02,17.53958172259989
2857,1450.0484195689394,0.02,17.537029458555487
2858,1450.3836845673168,-0.02,17.49518411514316
2859,1450.6667134345055,-0.02,17.475184115590196
2860,1450.8523096147903,-0.02,17.473476993081434
2861,1450.9400503098589,-0.02,17.476919595205125
2862,1450.9456414625563,-0.02,17.48254039693616
2863,1450.8893937715247,-0.02,17.48879781395843
2864,1450.790929671357,-0.02,17.494920338931973
2865,1450.6670684496646,-0.02,17.50054479519357
2866,1450.531273373302,-0.02,17.505513306110323
2867,1450.3938300085547,-0.02,17.509778018050707
2868,1450.2623285474008,-0.02,17.513336095241613
2869,1450.1679238851025,0.011061696,17.54725197558788
2870,1449.9004901757119,0.02,17.567251975140845
2871,1449.6107435005138,0.02,17.576510687381752
2872,1449.4013603198118,0.02,17.57701494348616
2873,1449.2814208244763,0.02,17.57337640928331
2874,1449.2406126198036,0.02,17.568018467327455
2875,1449.2618692379972,0.02,17.56219483977924
2876,1449.3274314208818,0.02,17.556536621990265
2877,1449.4214788460351,0.02,17.551346887762985
2878,1449.5309920680454,0.02,17.546760498727338
2879,1449.6458534708452,0.02,17.542831453118655
2880,1449.7585398925878,0.02,17.539581709889962
2881,1450.0484205302669,0.02,17.537029462877246
2882,1450.383685993631,-0.02,17.49518414271449
2883,1450.6667150056962,-0.02,17.475184143161524
2884,1450.8523110695587,-0.02,17.473476944845974
2885,1450.940051769836,-0.02,17.47691957780858
2886,1450.9456428217752,-0.02,17.482540400263918
2887,1450.8893948262246,-0.02,17.488797840912106
2888,1450.7909304597536,-0.02,17.49492034152444
2889,1450.667069045318,-0.02,17.500544799879457
2890,1450.5312738889888,-0.02,17.505513322473202
2891,1450.3938305779918,-0.02,17.50977801012181
2892,1450.2623289804058,-0.02,17.513336059823253
2893,1450.1679240997871,0.0110614905,17.547251758641227
2894,1449.9004900779,0.02,17.567251758194192
2895,1449.6107430071381,0.02,17.576510586793745
2896,1449.4013590740717,0.02,17.5770149532952
2897,1449.2814191856842,0.02,17.573376424084273
2898,1449.2406108450741,0.02,17.568018490763297
2899,1449.2618675936917,0.02,17.562194897897136
2900,1449.32742985442,0.02,17.55653667122332
2901,1449.421477439465,0.02,17.551346931861048
2902,1449.530990889534,0.02,17.54676048496031
2903,1449.6458523463834,0.02,17.542831451813
2904,1449.7585386859485,0.02,17.539581749170363
2905,1450.0484181751892,0.02,17.53702945191256
2906,1450.3836825927247,-0.02,17.495184156899544
2907,1450.6667113573446,-0.02,17.47518415734658
2908,1450.8523078470885,-0.02,17.473476940639536
2909,1450.9400489493971,-0.02,17.476919570965237
2910,1450.9456404127984,-0.02,17.482540403112427
2911,1450.8893929835629,-0.02,17.488797826684184
2912,1450.790929074815,-0.02,17.49492034523077
2913,1450.6670680433206,-0.02,17.500544793695045
2914,1450.5312728857652,-0.02,17.505513317705653
2915,1450.3938296320168,-0.02,17.509777992439457
2916,1450.262328338986,-0.02,17.513336079353824
2917,1450.167923633416,0.011061674,17.547251981201494
2918,1449.90049018358,0.02,17.56725198075446
2919,1449.6107437581936,0.02,17.576510697653056
2920,1449.4013602667158,0.02,17.577014963971333
2921,1449.2814206553087,0.02,17.573376400813018
2922,1449.240612494353,0.02,17.56801843919595
2923,1449.2618691844086,0.02,17.562194847395048
2924,1449.327431407394,0.02,17.556536629642345
2925,1449.4214788263894,0.02,17.551346886980216
2926,1449.5309920934455,0.02,17.546760466159384
2927,1449.6458532746062,0.02,17.54283141752781
2928,1449.7585395614672,0.02,17.53958172884133
2929,1450.0484202391247,0.02,17.537029480946885
2930,1450.3836857395097,-0.02,17.495184127239465
2931,1450.666714796098,-0.02,17.4751841276865
2932,1450.85231097394,-0.02,17.4734769611842
2933,1450.9400516057851,-0.02,17.476919561859603
2934,1450.945642467059,-0.02,17.482540390301924
2935,1450.8893945177415,-0.02,17.488797848024475
2936,1450.7909302229011,-0.02,17.49492036568059
2937,1450.6670688405916,-0.02,17.500544805117862
2938,1450.5312735275809,-0.02,17.505513325810064
2939,1450.3938300517013,-0.02,17.50977800698269
2940,1450.2623286505457,-0.02,17.513336092495663
2941,1450.1679240941323,0.011061629,17.547251929026462
2942,1449.9004903613147,0.02,17.567251928579427
2943,1449.6107436170962,0.02,17.576510641232225
2944,1449.4013600999333,0.02,17.57701493037114
2945,1449.2814202932166,0.02,17.573376392038345
2946,1449.2406119758668,0.02,17.568018463854344
2947,1449.2618687655142,0.02,17.56219485460285
2948,1449.3274310940005,0.02,17.556536633458723
2949,1449.4214785618556,0.02,17.551346880695412
2950,1449.5309918759697,0.02,17.546760487116224
2951,1449.6458532031438,0.02,17.542831478197154
2952,1449.7585396914842,0.02,17.539581793256644
2953,1450.048420200243,0.02,17.537029509852964
2954,1450.3836855666252,-0.02,17.49518416593986
2955,1450.6667144973592,-0.02,17.475184166386896
2956,1450.8523106879438,-0.02,17.473476969177707
2957,1450.9400514550073,-0.02,17.476919568318927
2958,1450.9456426197723,-0.02,17.482540399497598
2959,1450.8893948078596,-0.02,17.48879783093391
2960,1450.7909305767175,-0.02,17.49492034995693
2961,1450.6670691606166,-0.02,17.500544790960053
2962,1450.5312739306746,-0.02,17.505513284727336
2963,1450.3938307077892,-0.02,17.50977795937812
2964,1450.2623295317733,-0.02,17.513336073189347
2965,1450.1679245359364,0.011061119,17.5472513930978
2966,1449.900489843876,0.02,17.567251392650764
2967,1449.6107420281992,0.02,17.57651048199842
2968,1449.4013575180245,0.02,17.577014935747425
2969,1449.2814170770057,0.02,17.573376470084614
2970,1449.2406084793645,0.02,17.568018560097446
2971,1449.2618651105734,0.02,17.562194967253635
2972,1449.3274275068948,0.02,17.556536731120104
2973,1449.4214752157343,0.02,17.55134699092364
2974,1449.530988741153,0.02,17.546760604785636
2975,1449.6458503063232,0.02,17.542831541629752
2976,1449.7585371560858,0.02,17.539581777325846
2977,1450.0484148997248,0.02,17.537029541614285
2978,1450.383677730066,-0.02,17.495184166500046
2979,1450.6667065600736,-0.02,17.47518416694708
2980,1450.8523035998357,-0.02,17.473476955792705
2981,1450.9400455297082,-0.02,17.47691954975091
2982,1450.9456378500392,-0.02,17.482540411669838
2983,1450.8893911901764,-0.02,17.48879783831099
2984,1450.790927905585,-0.02,17.494920341515982
2985,1450.6670674118147,-0.02,17.500544788506577
2986,1450.5312730564165,-0.02,17.505513281058505
2987,1450.3938303206724,-0.02,17.50977798082212
2988,1450.2623291135803,-0.02,17.51333606239008
2989,1450.167924540567,0.011061315,17.54725161004026
2990,1449.9004903016996,0.02,17.567251609593225
2991,1449.6107430061122,0.02,17.576510576477837
2992,1449.4013588536188,0.02,17.57701495869313
2993,1449.2814186112648,0.02,17.573376453304665
2994,1449.240610262534,0.02,17.568018524262104
2995,1449.261866979181,0.02,17.562194920673477
2996,1449.3274292724823,0.02,17.556536698471387
2997,1449.4214768461554,0.02,17.551346942294835
2998,1449.530990134357,0.02,17.546760512727765
2999,1449.6458515771074,0.02,17.542831516197367
3000,1449.7585381167723,0.02,17.539581757477826
3001,1450.0484169138422,0.02,17.53702950224642
3002,1450.3836807055677,-0.02,17.495184161150426
3003,1450.66670970222,-0.02,17.47518416159746
3004,1450.8523065147915,-0.02,17.473476986510356
3005,1450.9400480399893,-0.02,17.476919558761715
3006,1450.945639853352,-0.02,17.482540366221407
3007,1450.8893926288486,-0.02,17.488797803987072
3008,1450.7909289102386,-0.02,17.49492033595659
3009,1450.6670679452275,-0.02,17.500544790349483
3010,1450.5312729507414,-0.02,17.50551331717781
3011,1450.3938300747923,-0.02,17.509778004913343
3012,1450.2623287913882,-0.02,17.513336069837866
3013,1450.1679241879272,0.011061501,17.54725179767892
3014,1449.9004903414939,0.02,17.567251797231886
3015,1449.6107434664732,0.02,17.57651062251155
3016,1449.401359856751,0.02,17.57701496339479
3017,1449.2814198976228,0.02,17.573376438202914
3018,1449.2406113921838,0.02,17.568018492911495
3019,1449.2618679548682,0.02,17.56219489602546
3020,1449.327430215163,0.02,17.55653666897617
3021,1449.4214777388709,0.02,17.55134690174115
3022,1449.5309911527872,0.02,17.54676050339869
3023,1449.6458525908681,0.02,17.542831461692526
3024,1449.7585390003157,0.02,17.53958174637765
3025,1450.048418736039,0.02,17.53702947307702
3026,1450.383683410561,-0.02,17.495184192026652
3027,1450.6667124233688,-0.02,17.475184192473687
3028,1450.8523090309552,-0.02,17.473476995194748
3029,1450.9400502832416,-0.02,17.47691959302563
3030,1450.9456417927015,-0.02,17.48254040328123
3031,1450.8893943403334,-0.02,17.488797810017303
3032,1450.7909303752508,-0.02,17.49492033976237
3033,1450.6670690937115,-0.02,17.5005447738558
