step,temp,fuel,u_mpc,u_rl_residual,error
512,1439.4518950514541,17.45684322095259,17.488750707868178,-0.03190748691558838,-10.54810494854587
513,1439.4518951244868,17.45684321109527,17.488750695030625,-0.03190748393535614,-10.548104875513218
514,1439.4518952208634,17.456843192432626,17.48875067636798,-0.03190748393535614,-10.548104779136565
515,1439.4518950985957,17.456843194696454,17.48875067863181,-0.03190748393535614,-10.548104901404258
516,1439.4518948485363,17.456843253542598,17.488750737477954,-0.03190748393535614,-10.548105151463687
517,1439.4518946785329,17.456843289900885,17.488750770856008,-0.031907480955123906,-10.54810532146712
518,1439.4518946097933,17.45684327406834,17.48875076098393,-0.03190748691558838,-10.548105390206729
519,1439.451894775381,17.45684324855471,17.48875073845053,-0.031907489895820616,-10.548105224618894
520,1439.4518951081725,17.456843258544556,17.488750745460145,-0.03190748691558838,-10.548104891827506
521,1439.4518953249603,17.45684323765804,17.48875073053409,-0.03190749287605286,-10.548104675039667
522,1439.4518952976337,17.456843218452203,17.488750705367792,-0.03190748691558838,-10.548104702366345
523,1439.4518951341731,17.456843188634632,17.48875067256999,-0.03190748393535614,-10.548104865826872
524,1439.4518949870428,17.45684321455923,17.488750698494584,-0.03190748393535614,-10.548105012957194
525,1439.4518947768797,17.456843216681836,17.488750700617192,-0.03190748393535614,-10.548105223120274
526,1439.4518945067834,17.456843270305985,17.488750751261108,-0.031907480955123906,-10.548105493216553
527,1439.4518943299252,17.456843273662173,17.488750760577762,-0.03190748691558838,-10.548105670074847
528,1439.4518945757593,17.45684328701913,17.48875077393472,-0.03190748691558838,-10.548105424240703
529,1439.4518950709346,17.456843288493687,17.48875078136974,-0.03190749287605286,-10.548104929065403
530,1439.4518954686803,17.456843280966837,17.488750773842888,-0.03190749287605286,-10.548104531319723
531,1439.4518956865031,17.45684325393823,17.488750746814283,-0.03190749287605286,-10.548104313496879
532,1439.451895939065,17.456843257793935,17.488750744709524,-0.03190748691558838,-10.548104060934975
533,1439.4518960225212,17.456843233105264,17.488750725981316,-0.03190749287605286,-10.548103977478831
534,1439.4518959542033,17.45684323376566,17.488750717701016,-0.03190748393535614,-10.548104045796663
535,1439.4518957174894,17.45684326547388,17.488750749409235,-0.03190748393535614,-10.548104282510621
536,1439.4518956673685,17.45684325907168,17.488750745987268,-0.03190748691558838,-10.54810433263151
537,1439.451895639484,17.456843257298193,17.488750747194015,-0.031907489895820616,-10.548104360515936
538,1439.451895918548,17.456843238078584,17.488750727974406,-0.031907489895820616,-10.548104081452038
539,1439.4518961851086,17.456843253075498,17.488750739991087,-0.03190748691558838,-10.54810381489142
540,1439.4518964991323,17.45684324219383,17.48875072910942,-0.03190748691558838,-10.548103500867683
541,1439.4518967842391,17.456843244806123,17.488750731721712,-0.03190748691558838,-10.548103215760875
542,1439.4518970111747,17.456843266560433,17.488750756456255,-0.031907489895820616,-10.548102988825349
543,1439.451897084285,17.456843273398412,17.488750766274464,-0.03190749287605286,-10.548102915714935
544,1439.4518971961934,17.456843270407855,17.488750763283907,-0.03190749287605286,-10.548102803806614
545,1439.4518971522434,17.456843250602617,17.48875074049844,-0.031907489895820616,-10.548102847756581
546,1439.4518971071352,17.45684325152315,17.48875073843874,-0.03190748691558838,-10.54810289286479
547,1439.4518972575215,17.45684326423568,17.48875075115127,-0.03190748691558838,-10.548102742478477
548,1439.451897364312,17.456843262061735,17.488750751957557,-0.031907489895820616,-10.54810263568811
549,1439.4518974584093,17.456843264548883,17.488750754444705,-0.031907489895820616,-10.548102541590652
550,1439.4518974449259,17.456843273173995,17.488750766050046,-0.03190749287605286,-10.548102555074138
551,1439.4518975322803,17.45684326684354,17.48875075673936,-0.031907489895820616,-10.548102467719673
552,1439.4518975488988,17.456843261732796,17.48875075162862,-0.031907489895820616,-10.548102451101158
553,1439.4518976137551,17.456843303905035,17.488750793800858,-0.031907489895820616,-10.548102386244864
554,1439.4518978894678,17.456843349654722,17.488750839550544,-0.031907489895820616,-10.548102110532227
555,1439.4518982480952,17.45684331652013,17.48875080939618,-0.03190749287605286,-10.548101751904824
556,1439.4518986067546,17.456843329934294,17.488750822810346,-0.03190749287605286,-10.54810139324536
557,1439.4518988593413,17.45684332474751,17.48875081762356,-0.03190749287605286,-10.548101140658673
558,1439.4518991393888,17.456843338700757,17.48875083157681,-0.03190749287605286,-10.548100860611157
559,1439.4518995132498,17.456843338743337,17.488750831619388,-0.03190749287605286,-10.548100486750172
560,1439.4518998735562,17.456843335068854,17.488750827944905,-0.03190749287605286,-10.548100126443842
561,1439.451900222017,17.45684331215267,17.488750808008955,-0.0319074958562851,-10.548099777982998
562,1439.4519005981124,17.456843329412127,17.48875082526841,-0.0319074958562851,-10.548099401887612
563,1439.4519009236476,17.456843335906864,17.48875083474338,-0.031907498836517334,-10.5480990763524
564,1439.4519012170447,17.456843344327638,17.488750843164155,-0.031907498836517334,-10.548098782955321
565,1439.4519017461794,17.456843327609185,17.48875082346547,-0.0319074958562851,-10.548098253820626
566,1439.4519024767283,17.45684329933519,17.488750798171708,-0.031907498836517334,-10.548097523271736
567,1439.4519028965499,17.456843278966325,17.488750777802842,-0.031907498836517334,-10.548097103450118
568,1439.4519033252361,17.456843299963108,17.488750798799625,-0.031907498836517334,-10.548096674763883
569,1439.4519036519205,17.45684328044958,17.488750779286097,-0.031907498836517334,-10.548096348079525
570,1439.4519039865975,17.45684327035323,17.488750769189746,-0.031907498836517334,-10.548096013402528
571,1439.451904239995,17.456843259270034,17.48875075810655,-0.031907498836517334,-10.548095760005026
572,1439.4519044046137,17.456843263415042,17.48875076225156,-0.031907498836517334,-10.548095595386258
573,1439.4519043958287,17.456843276725525,17.488750775562043,-0.031907498836517334,-10.548095604171294
574,1439.4519044440424,17.45684323694367,17.488750735780187,-0.031907498836517334,-10.548095555957616
575,1439.451904468933,17.456843237103122,17.488750729979174,-0.03190749287605286,-10.54809553106702
576,1439.4519044908868,17.456843232948337,17.48875072582439,-0.03190749287605286,-10.548095509113182
577,1439.4519043758542,17.45684324174585,17.488750734621902,-0.03190749287605286,-10.548095624145844
578,1439.4519041060369,17.45684327425081,17.488750767126863,-0.03190749287605286,-10.548095893963136
579,1439.4519037345133,17.456843246595298,17.48875073947135,-0.03190749287605286,-10.54809626548672
580,1439.4519035393844,17.45684329059218,17.488750780488,-0.031907489895820616,-10.548096460615625
581,1439.4519032994085,17.45684330900959,17.48875080188564,-0.03190749287605286,-10.548096700591486
582,1439.4519030606075,17.456843293214703,17.488750786090755,-0.03190749287605286,-10.548096939392508
583,1439.451902787742,17.45684327634436,17.488750769220413,-0.03190749287605286,-10.548097212257971
584,1439.4519025413533,17.456843249953504,17.488750742829556,-0.03190749287605286,-10.54809745864668
585,1439.451902367434,17.45684325388159,17.488750743777413,-0.031907489895820616,-10.548097632565941
586,1439.4519019425647,17.45684324223885,17.488750735114902,-0.03190749287605286,-10.548098057435254
587,1439.4519015212143,17.456843237519216,17.488750724434805,-0.03190748691558838,-10.548098478785732
588,1439.4519010721522,17.456843226432724,17.488750713348313,-0.03190748691558838,-10.548098927847832
589,1439.4519006860278,17.45684323799796,17.488750724913547,-0.03190748691558838,-10.548099313972216
590,1439.45190053472,17.45684326894391,17.4887507558595,-0.03190748691558838,-10.548099465280075
591,1439.4519002557706,17.45684326941836,17.488750762294412,-0.03190749287605286,-10.548099744229376
592,1439.45190030865,17.45684330244281,17.4887507893584,-0.03190748691558838,-10.54809969134999
593,1439.4519005289135,17.45684331228524,17.488750805161292,-0.03190749287605286,-10.548099471086516
594,1439.4519006910673,17.456843310267566,17.488750803143617,-0.03190749287605286,-10.548099308932706
595,1439.451900797222,17.456843327076005,17.488750819952056,-0.03190749287605286,-10.548099202778076
596,1439.4519007997387,17.45684333390849,17.488750826784543,-0.03190749287605286,-10.548099200261277
597,1439.4519008632008,17.456843314586113,17.488750807462164,-0.03190749287605286,-10.548099136799237
598,1439.4519008733635,17.45684331439569,17.488750807271742,-0.03190749287605286,-10.548099126636544
599,1439.4519008621164,17.456843302675487,17.48875079555154,-0.03190749287605286,-10.548099137883582
600,1439.4519007993529,17.45684331790846,17.488750810784513,-0.03190749287605286,-10.54809920064713
601,1439.4519007915353,17.456843273596796,17.488750766472847,-0.03190749287605286,-10.548099208464691
602,1439.4519009109588,17.45684325145071,17.48875074432676,-0.03190749287605286,-10.548099089041216
603,1439.451900965406,17.456843251866847,17.488750744742898,-0.03190749287605286,-10.548099034594088
604,1439.4519011541147,17.456843240435788,17.48875073331184,-0.03190749287605286,-10.548098845885306
605,1439.451901336344,17.456843245161107,17.488750738037158,-0.03190749287605286,-10.548098663655992
606,1439.4519014347457,17.456843222993218,17.48875071586927,-0.03190749287605286,-10.54809856525435
607,1439.4519015767228,17.45684323438355,17.4887507272596,-0.03190749287605286,-10.548098423277224
608,1439.4519017139955,17.456843234906863,17.488750727782914,-0.03190749287605286,-10.54809828600446
609,1439.4519017128757,17.456843252128895,17.488750745004946,-0.03190749287605286,-10.548098287124276
610,1439.4519017151715,17.456843258641126,17.488750748536948,-0.031907489895820616,-10.548098284828484
611,1439.451901630156,17.456843229464063,17.488750722340114,-0.03190749287605286,-10.548098369843956
612,1439.4519016313432,17.45684325037281,17.48875074026863,-0.031907489895820616,-10.548098368656838
613,1439.4519013676781,17.456843246146867,17.48875073604269,-0.031907489895820616,-10.548098632321853
614,1439.4519009785968,17.456843229985207,17.48875071988103,-0.031907489895820616,-10.548099021403232
615,1439.4519005850632,17.456843207703233,17.488750694618822,-0.03190748691558838,-10.548099414936814
616,1439.4519001122917,17.45684320606057,17.488750692976158,-0.03190748691558838,-10.548099887708304
617,1439.451899647969,17.456843179377856,17.488750663313212,-0.03190748393535614,-10.548100352031042
618,1439.451899029248,17.456843178587157,17.488750662522513,-0.03190748393535614,-10.548100970752103
619,1439.451898513742,17.456843218874617,17.48875069982974,-0.031907480955123906,-10.54810148625802
620,1439.4518980743255,17.456843245736753,17.488750726691876,-0.031907480955123906,-10.548101925674473
621,1439.4518978525373,17.456843294138256,17.48875077509338,-0.031907480955123906,-10.548102147462714
622,1439.4518977990579,17.45684332130534,17.488750808220928,-0.03190748691558838,-10.54810220094214
623,1439.4518976746403,17.456843313167443,17.488750803063265,-0.031907489895820616,-10.54810232535965
624,1439.4518977724447,17.456843327350413,17.488750817246235,-0.031907489895820616,-10.548102227555319
625,1439.4518979199183,17.456843332795472,17.488750822691294,-0.031907489895820616,-10.548102080081662
626,1439.4518980094558,17.45684330881127,17.48875080168732,-0.03190749287605286,-10.548101990544183
627,1439.451898005891,17.456843329002716,17.488750818898538,-0.031907489895820616,-10.548101994108947
628,1439.4518980252533,17.45684330994182,17.488750799837643,-0.031907489895820616,-10.548101974746714
629,1439.4518978745643,17.45684327754002,17.488750767435842,-0.031907489895820616,-10.548102125435662
630,1439.451897682976,17.456843248141354,17.488750738037176,-0.031907489895820616,-10.548102317023904
631,1439.4518977012533,17.456843259786265,17.488750746701854,-0.03190748691558838,-10.548102298746699
632,1439.4518978761805,17.456843296319988,17.48875078621581,-0.031907489895820616,-10.54810212381949
633,1439.4518983374846,17.45684329369621,17.48875078657226,-0.03190749287605286,-10.548101662515364
634,1439.4518989241599,17.456843286919536,17.48875078277582,-0.0319074958562851,-10.548101075840123
635,1439.4518994008204,17.456843274051582,17.4887507728881,-0.031907498836517334,-10.548100599179634
636,1439.4518999233144,17.456843296161527,17.488750794998044,-0.031907498836517334,-10.548100076685614
637,1439.4519004394924,17.45684328828355,17.48875078712007,-0.031907498836517334,-10.54809956050758
638,1439.4519007689596,17.45684328660572,17.48875078544224,-0.031907498836517334,-10.548099231040396
639,1439.4519011725406,17.45684326748255,17.488750766319068,-0.031907498836517334,-10.548098827459398
640,1439.451901390893,17.456843251202244,17.48875075003876,-0.031907498836517334,-10.548098609107
641,1439.4519013482252,17.456843237298255,17.488750730174306,-0.03190749287605286,-10.548098651774808
642,1439.4519010915105,17.4568432419746,17.48875073187042,-0.031907489895820616,-10.548098908489465
643,1439.451900872004,17.45684321720761,17.48875070710343,-0.031907489895820616,-10.54809912799601
644,1439.4519008313255,17.45684321749998,17.488750707395802,-0.031907489895820616,-10.548099168674526
645,1439.451900716248,17.456843198602005,17.488750691478057,-0.03190749287605286,-10.54809928375198
646,1439.4519004879016,17.456843171746566,17.48875066164239,-0.031907489895820616,-10.54809951209836
647,1439.4519001426406,17.45684319630759,17.488750686203414,-0.031907489895820616,-10.548099857359375
648,1439.451899904663,17.45684317676948,17.488750663685067,-0.03190748691558838,-10.548100095337077
649,1439.4518995767296,17.456843164692035,17.488750654587857,-0.031907489895820616,-10.548100423270398
650,1439.4518992109927,17.456843166925193,17.488750653840782,-0.03190748691558838,-10.548100789007322
651,1439.451898751054,17.456843204874378,17.488750688809734,-0.03190748393535614,-10.548101248946068
652,1439.4518982826198,17.456843251038013,17.488750731993136,-0.031907480955123906,-10.548101717380177
653,1439.4518978357667,17.456843251691073,17.488750732646196,-0.031907480955123906,-10.548102164233342
654,1439.4518975237252,17.456843270692456,17.48875075164758,-0.031907480955123906,-10.548102476274835
655,1439.4518971356786,17.456843244684237,17.488750731599826,-0.03190748691558838,-10.548102864321436
656,1439.4518968289394,17.456843271882732,17.488750752837856,-0.031907480955123906,-10.548103171060575
657,1439.4518964948645,17.456843279722666,17.488750766638255,-0.03190748691558838,-10.548103505135487
658,1439.4518960881471,17.456843286475927,17.488750773391516,-0.03190748691558838,-10.548103911852877
659,1439.451895902253,17.456843274078704,17.488750760994293,-0.03190748691558838,-10.548104097747
660,1439.4518956222303,17.45684324918224,17.488750736097828,-0.03190748691558838,-10.548104377769732
661,1439.4518952875749,17.456843249573982,17.488750730529105,-0.031907480955123906,-10.548104712425129
662,1439.451894996171,17.456843257475686,17.48875073843081,-0.031907480955123906,-10.54810500382905
663,1439.4518949790356,17.456843280663197,17.488750767578786,-0.03190748691558838,-10.548105020964385
664,1439.4518952837104,17.45684329960942,17.48875078652501,-0.03190748691558838,-10.548104716289572
665,1439.4518956154232,17.456843302196088,17.48875079507214,-0.03190749287605286,-10.548104384576845
666,1439.4518960575958,17.45684328446361,17.48875077733966,-0.03190749287605286,-10.548103942404168
667,1439.4518963123037,17.456843275131828,17.48875076800788,-0.03190749287605286,-10.548103687696312
668,1439.4518967325303,17.456843307265498,17.48875080014155,-0.03190749287605286,-10.548103267469742
669,1439.4518972054602,17.456843313513964,17.488750806390016,-0.03190749287605286,-10.548102794539773
670,1439.45189770935,17.456843306560124,17.488750799436175,-0.03190749287605286,-10.548102290649922
671,1439.451898108156,17.456843294120667,17.48875078997695,-0.0319074958562851,-10.548101891843999
672,1439.4518983532316,17.45684332318437,17.48875081606042,-0.03190749287605286,-10.548101646768373
673,1439.4518986116227,17.456843316533,17.48875080940905,-0.03190749287605286,-10.54810138837729
674,1439.451898932247,17.45684333417118,17.48875082704723,-0.03190749287605286,-10.548101067752896
675,1439.4518993739084,17.456843301015667,17.488750793891718,-0.03190749287605286,-10.548100626091582
676,1439.4518998852434,17.456843305000074,17.48875080383659,-0.031907498836517334,-10.548100114756608
677,1439.4519003533826,17.456843290316517,17.488750789153034,-0.031907498836517334,-10.548099646617402
678,1439.4519006616472,17.456843295928,17.488750791784284,-0.0319074958562851,-10.548099338352813
679,1439.4519008585642,17.456843271527802,17.488750767384087,-0.0319074958562851,-10.548099141435841
680,1439.4519011940338,17.45684327351536,17.488750766391412,-0.03190749287605286,-10.54809880596622
681,1439.4519015218602,17.456843287945834,17.48875078678235,-0.031907498836517334,-10.548098478139764
682,1439.4519017438556,17.456843251704306,17.488750750540824,-0.031907498836517334,-10.548098256144385
683,1439.45190179834,17.45684321991981,17.488750712795863,-0.03190749287605286,-10.548098201659968
684,1439.4519019797624,17.456843263132978,17.4887507530288,-0.031907489895820616,-10.548098020237603
685,1439.451902094783,17.456843263623323,17.488750756499375,-0.03190749287605286,-10.548097905216991
686,1439.4519022981217,17.456843267014087,17.48875076287037,-0.0319074958562851,-10.548097701878305
687,1439.4519022527084,17.456843229891934,17.48875072574822,-0.0319074958562851,-10.54809774729165
688,1439.45190218817,17.456843230013153,17.488750722889204,-0.03190749287605286,-10.548097811830075
689,1439.4519020035264,17.45684322919651,17.488750722072563,-0.03190749287605286,-10.548097996473643
690,1439.4519018216185,17.456843211970405,17.488750704846456,-0.03190749287605286,-10.548098178381451
691,1439.4519014595855,17.45684320625489,17.488750696150714,-0.031907489895820616,-10.548098540414458
692,1439.4519010823524,17.4568431899799,17.48875067689549,-0.03190748691558838,-10.548098917647621
693,1439.451900743245,17.456843161395714,17.488750648311303,-0.03190748691558838,-10.548099256754995
694,1439.451900168186,17.45684319564548,17.48875068256107,-0.03190748691558838,-10.548099831813943
695,1439.4518994454922,17.456843212740576,17.4887506936957,-0.031907480955123906,-10.548100554507755
696,1439.451899087182,17.456843265458353,17.488750746413476,-0.031907480955123906,-10.548100912817972
697,1439.4518988013608,17.4568432357859,17.48875072270149,-0.03190748691558838,-10.548101198639188
698,1439.4518985800507,17.45684323930276,17.48875072621835,-0.03190748691558838,-10.548101419949262
699,1439.451898152265,17.45684321108508,17.48875069800067,-0.03190748691558838,-10.548101847735097
700,1439.4518977242446,17.456843187932705,17.48875066888783,-0.031907480955123906,-10.548102275755355
701,1439.4518973220615,17.456843230737537,17.48875071169266,-0.031907480955123906,-10.54810267793846
702,1439.4518968661487,17.456843227231694,17.488750708186817,-0.031907480955123906,-10.548103133851328
703,1439.451896427262,17.456843229410705,17.488750710365828,-0.031907480955123906,-10.548103572738
704,1439.4518959476395,17.456843237682417,17.48875071863754,-0.031907480955123906,-10.548104052360486
705,1439.4518953742922,17.45684325548032,17.488750736435442,-0.031907480955123906,-10.548104625707765
706,1439.4518950685945,17.456843229645372,17.488750710600495,-0.031907480955123906,-10.548104931405533
707,1439.451894886454,17.456843225761148,17.48875070671627,-0.031907480955123906,-10.548105113545944
708,1439.45189502673,17.45684322593043,17.488750706885554,-0.031907480955123906,-10.548104973270028
709,1439.4518949953983,17.456843250921626,17.488750737837215,-0.03190748691558838,-10.548105004601666
710,1439.4518950331428,17.456843273916853,17.48875075785221,-0.03190748393535614,-10.548104966857181
711,1439.4518949364347,17.456843258620992,17.48875074553658,-0.03190748691558838,-10.548105063565345
712,1439.4518947416977,17.45684326879809,17.488750755713678,-0.03190748691558838,-10.548105258302257
713,1439.451894860859,17.45684328447795,17.48875077139354,-0.03190748691558838,-10.548105139140944
714,1439.45189498945,17.456843281476814,17.488750768392404,-0.03190748691558838,-10.548105010549989
715,1439.4518951867526,17.456843323277052,17.488750813172874,-0.031907489895820616,-10.548104813247392
716,1439.4518954760908,17.45684330498943,17.48875079190502,-0.03190748691558838,-10.54810452390916
717,1439.4518958943188,17.45684331536397,17.48875080824002,-0.03190749287605286,-10.548104105681205
718,1439.4518961447006,17.456843287707464,17.488750780583516,-0.03190749287605286,-10.54810385529936
719,1439.4518963605112,17.45684329516874,17.48875078804479,-0.03190749287605286,-10.548103639488772
720,1439.4518965764944,17.456843302109085,17.488750794985137,-0.03190749287605286,-10.548103423505609
721,1439.451896934277,17.456843295706705,17.488750788582756,-0.03190749287605286,-10.548103065722898
722,1439.4518973746212,17.456843261135067,17.488750754011118,-0.03190749287605286,-10.54810262537876
723,1439.4518976445731,17.45684325454034,17.48875074741639,-0.03190749287605286,-10.548102355426863
724,1439.45189790415,17.4568432428147,17.48875073271052,-0.031907489895820616,-10.548102095850027
725,1439.451898162547,17.456843211113203,17.488750701009025,-0.031907489895820616,-10.548101837453032
726,1439.4518983253352,17.456843233774993,17.488750723670815,-0.031907489895820616,-10.54810167466485
727,1439.45189868348,17.45684322916435,17.48875071906017,-0.031907489895820616,-10.548101316519933
728,1439.4518988374027,17.45684319243585,17.488750685311903,-0.03190749287605286,-10.548101162597277
729,1439.4518990013307,17.456843231837208,17.48875072173303,-0.031907489895820616,-10.54810099866927
730,1439.4518989793444,17.45684323596405,17.488750725859873,-0.031907489895820616,-10.548101020655622
731,1439.4518989880198,17.456843222661668,17.488750709577257,-0.03190748691558838,-10.54810101198018
732,1439.4518990354316,17.456843243694856,17.488750730610445,-0.03190748691558838,-10.548100964568448
733,1439.451899056022,17.456843250822253,17.488750740718075,-0.031907489895820616,-10.548100943977943
734,1439.4518988786265,17.456843241733043,17.488750731628866,-0.031907489895820616,-10.54810112137352
735,1439.4518986738642,17.456843234044616,17.488750720960205,-0.03190748691558838,-10.548101326135793
736,1439.451898419542,17.456843244504178,17.488750731419767,-0.03190748691558838,-10.548101580458024
737,1439.4518980166172,17.456843256091187,17.488750743006776,-0.03190748691558838,-10.548101983382821
738,1439.4518977797454,17.456843228703224,17.488750709658348,-0.031907480955123906,-10.548102220254577
739,1439.4518974965822,17.456843201317263,17.48875068823285,-0.03190748691558838,-10.548102503417795
740,1439.4518969766887,17.456843203691857,17.488750687627213,-0.03190748393535614,-10.548103023311342
741,1439.4518966906155,17.456843191552444,17.488750672507567,-0.031907480955123906,-10.548103309384487
742,1439.4518964340532,17.456843218915367,17.48875069987049,-0.031907480955123906,-10.548103565946803
743,1439.451896144144,17.456843249112108,17.488750733047464,-0.03190748393535614,-10.54810385585597
744,1439.4518960750834,17.456843292839082,17.488750773794205,-0.031907480955123906,-10.548103924916632
745,1439.451896116834,17.456843272373025,17.488750759288614,-0.03190748691558838,-10.54810388316605
746,1439.4518961425626,17.456843272973547,17.488750759889136,-0.03190748691558838,-10.548103857437354
747,1439.451896169183,17.45684328996784,17.48875077688343,-0.03190748691558838,-10.548103830816899
748,1439.4518962938441,17.456843278229638,17.488750765145227,-0.03190748691558838,-10.548103706155871
749,1439.4518965034101,17.45684328029265,17.48875077018847,-0.031907489895820616,-10.548103496589874
750,1439.4518965371092,17.45684325820612,17.488750751082172,-0.03190749287605286,-10.548103462890822
751,1439.4518963950832,17.45684325396279,17.48875074087838,-0.03190748691558838,-10.548103604916832
752,1439.451896288403,17.456843277053547,17.488750760988903,-0.03190748393535614,-10.548103711596923
753,1439.4518961308481,17.456843268528473,17.488750755444062,-0.03190748691558838,-10.548103869151873
754,1439.4518961361737,17.45684324699707,17.48875073391266,-0.03190748691558838,-10.548103863826327
755,1439.4518963009914,17.456843250300565,17.48875073423592,-0.03190748393535614,-10.548103699008607
756,1439.451896711314,17.45684326819947,17.48875075511506,-0.03190748691558838,-10.54810328868598
757,1439.4518969645558,17.456843256879942,17.488750749755994,-0.03190749287605286,-10.548103035444228
758,1439.451897195105,17.456843258669213,17.488750748565035,-0.031907489895820616,-10.548102804895052
759,1439.4518974544346,17.456843200549937,17.488750693425988,-0.03190749287605286,-10.54810254556537
760,1439.4518975483327,17.45684319852683,17.488750688422652,-0.031907489895820616,-10.548102451667319
761,1439.4518976006957,17.456843216734597,17.48875070663042,-0.031907489895820616,-10.548102399304298
762,1439.4518974636858,17.456843186057018,17.48875067595284,-0.031907489895820616,-10.548102536314218
763,1439.4518972777064,17.456843213985433,17.48875069792079,-0.03190748393535614,-10.548102722293606
764,1439.4518972193805,17.456843202173722,17.48875068610908,-0.03190748393535614,-10.548102780619502
765,1439.4518970700597,17.456843179850125,17.488750666765714,-0.03190748691558838,-10.548102929940342
766,1439.4518967762347,17.456843201512953,17.48875068544831,-0.03190748393535614,-10.548103223765338
767,1439.4518965391421,17.45684323117827,17.488750715113625,-0.03190748393535614,-10.548103460857874
768,1439.451896462497,17.456843242429247,17.48875072338437,-0.031907480955123906,-10.548103537503039
769,1439.4518963620376,17.4568432463405,17.488750730275857,-0.03190748393535614,-10.548103637962413
770,1439.4518963203282,17.456843255157636,17.488750739092993,-0.03190748393535614,-10.54810367967184
771,1439.4518959815628,17.45684326294028,17.488750746875635,-0.03190748393535614,-10.548104018437243
772,1439.4518957070522,17.456843270942798,17.488750757858387,-0.03190748691558838,-10.548104292947755
773,1439.4518955955818,17.45684325800893,17.48875074492452,-0.03190748691558838,-10.548104404418154
774,1439.451895361034,17.45684329317747,17.48875078009306,-0.03190748691558838,-10.548104638965924
775,1439.4518953621327,17.45684328378297,17.48875077069856,-0.03190748691558838,-10.548104637867254
776,1439.4518953227516,17.45684327626533,17.488750766161154,-0.031907489895820616,-10.548104677248375
777,1439.4518951680466,17.456843267789264,17.488750757685086,-0.031907489895820616,-10.548104831953424
778,1439.451895175691,17.456843284053587,17.488750770969176,-0.03190748691558838,-10.548104824308894
779,1439.451895402784,17.456843307385544,17.488750794301133,-0.03190748691558838,-10.548104597216025
780,1439.4518957353234,17.456843320214077,17.488750813090128,-0.03190749287605286,-10.548104264676567
781,1439.4518960977398,17.45684329828041,17.488750791156463,-0.03190749287605286,-10.548103902260209
782,1439.4518964974168,17.4568432965695,17.48875078944555,-0.03190749287605286,-10.548103502583217
783,1439.4518969053643,17.45684327815235,17.4887507710284,-0.03190749287605286,-10.548103094635735
784,1439.4518972840287,17.45684324351109,17.488750736387143,-0.03190749287605286,-10.548102715971254
785,1439.4518975033507,17.45684324509296,17.48875073796901,-0.03190749287605286,-10.548102496649335
786,1439.451897875532,17.45684324950989,17.488750739405713,-0.031907489895820616,-10.54810212446796
787,1439.4518981224032,17.456843238278562,17.488750731154614,-0.03190749287605286,-10.548101877596764
788,1439.4518982419843,17.456843208462164,17.488750698357986,-0.031907489895820616,-10.548101758015719
789,1439.4518982217112,17.456843191625744,17.488750681521566,-0.031907489895820616,-10.54810177828881
790,1439.4518982425955,17.456843210987095,17.488750700882917,-0.031907489895820616,-10.548101757404538
791,1439.4518983826108,17.456843234496528,17.48875072439235,-0.031907489895820616,-10.548101617389193
792,1439.4518985844425,17.456843235196942,17.488750725092764,-0.031907489895820616,-10.54810141555754
793,1439.4518986365601,17.456843234061147,17.48875072395697,-0.031907489895820616,-10.548101363439855
794,1439.4518986777587,17.456843241171082,17.48875072808667,-0.03190748691558838,-10.548101322241337
795,1439.4518986095193,17.45684323702636,17.488750723941948,-0.03190748691558838,-10.548101390480724
796,1439.4518983427538,17.456843236822294,17.488750723737883,-0.03190748691558838,-10.548101657246207
797,1439.45189810051,17.45684322639006,17.48875071330565,-0.03190748691558838,-10.548101899489893
798,1439.4518978850986,17.456843216214033,17.48875070312962,-0.03190748691558838,-10.54810211490144
799,1439.451897575271,17.456843186733618,17.488750673649207,-0.03190748691558838,-10.548102424728995
800,1439.451897052659,17.45684317430189,17.488750658237247,-0.03190748393535614,-10.548102947341022
801,1439.4518964290694,17.456843187039777,17.4887506679949,-0.031907480955123906,-10.548103570930607
802,1439.4518959431762,17.456843187594487,17.48875066854961,-0.031907480955123906,-10.548104056823831
803,1439.4518956570785,17.456843239304927,17.48875072026005,-0.031907480955123906,-10.548104342921533
804,1439.4518954396378,17.45684323793217,17.488750718887292,-0.031907480955123906,-10.548104560362162
805,1439.4518952457508,17.456843213784573,17.488750694739696,-0.031907480955123906,-10.548104754249152
806,1439.4518950991908,17.4568432033083,17.488750684263422,-0.031907480955123906,-10.548104900809221
807,1439.4518949310775,17.45684320925348,17.488750693188837,-0.03190748393535614,-10.548105068922496
808,1439.4518947319416,17.456843162512694,17.48875064644805,-0.03190748393535614,-10.548105268058407
809,1439.4518944346853,17.456843169653123,17.488750650608246,-0.031907480955123906,-10.5481055653147
810,1439.4518940472133,17.45684315110784,17.488750632062963,-0.031907480955123906,-10.548105952786727
811,1439.4518934741363,17.456843162869706,17.48875064382483,-0.031907480955123906,-10.548106525863659
812,1439.4518928518276,17.456843168592282,17.488750646567173,-0.031907477974891664,-10.548107148172448
813,1439.4518923421736,17.45684316963479,17.48875064462945,-0.03190747499465942,-10.54810765782645
814,1439.4518918793303,17.456843184418823,17.488750665373946,-0.031907480955123906,-10.548108120669667
815,1439.4518917707055,17.456843185734563,17.488750660729224,-0.03190747499465942,-10.548108229294485
816,1439.451891664633,17.456843179354898,17.48875066031002,-0.031907480955123906,-10.548108335367033
