step,temperature,error
1361,1450.1450118302487,0.14501183024867714
1362,1450.092752184442,0.09275218444190614
1363,1450.0294198803163,0.02941988031625442
1364,1450.07544252112,0.07544252112006689
1365,1450.0585729658378,0.05857296583781135
1366,1450.028327701863,0.028327701862963295
1367,1450.0851852856404,0.08518528564036387
1368,1450.0275999395974,0.02759993959739404
1369,1450.0059908160827,0.005990816082658057
1370,1450.028235043714,0.02823504371394847
1371,1450.0406862688064,0.04068626880643933
1372,1450.0675100671772,0.06751006717718155
1373,1450.0597406389106,0.05974063891062542
1374,1450.0247136168375,0.024713616837516383
1375,1450.0757237635335,0.07572376353346044
1376,1450.1267294571692,0.12672945716917638
1377,1450.1657903350767,0.16579033507673557
1378,1450.146215798638,0.14621579863796796
1379,1450.0759250750184,0.07592507501840373
1380,1450.033690053093,0.03369005309309614
1381,1450.0686892770998,0.06868927709979289
1382,1450.1074898445881,0.10748984458814448
1383,1450.0864493548224,0.08644935482243454
1384,1450.2063687997925,0.2063687997924717
1385,1450.2673031181362,0.26730311813616936
1386,1450.2741893114996,0.2741893114996401
1387,1450.2134384613482,0.21343846134823252
1388,1450.1881865061105,0.18818650611046905
1389,1450.1747680012554,0.17476800125541558
1390,1450.0998907113176,0.09989071131758465
1391,1450.014946544963,0.01494654496309522
1392,1450.0251147485953,0.025114748595342462
1393,1450.0416728830135,0.041672883013461615
1394,1449.9242791445597,-0.07572085544029505
1395,1449.863916639493,-0.1360833605069729
1396,1449.8953887884013,-0.10461121159869435
1397,1449.9349778387652,-0.06502216123476501
1398,1449.8324825869724,-0.16751741302755363
1399,1449.8646141034262,-0.13538589657377997
1400,1449.8961606691078,-0.10383933089224229
1401,1449.9208722135393,-0.07912778646073093
1402,1449.8206599765958,-0.17934002340416555
1403,1449.871378115525,-0.12862188447502376
1404,1449.8483255793094,-0.1516744206905969
1405,1449.879266684422,-0.12073331557803613
1406,1449.8494848772084,-0.15051512279160306
1407,1449.8400264393058,-0.15997356069419766
1408,1449.8883217834145,-0.11167821658546018
1409,1449.8643833456742,-0.13561665432575865
1410,1449.8770333775249,-0.12296662247513268
1411,1449.8868716152606,-0.11312838473941156
1412,1449.8786620995327,-0.12133790046732429
1413,1449.829168169996,-0.17083183000409008
1414,1449.8101256600578,-0.18987433994220737
1415,1449.8610372921405,-0.13896270785949127
1416,1449.955182899733,-0.04481710026698238
1417,1449.8984264458625,-0.10157355413753066
1418,1449.8894200822085,-0.11057991779148324
1419,1449.8637448246102,-0.13625517538980603
1420,1449.9236506512864,-0.0763493487136202
1421,1449.8610570355181,-0.1389429644818847
1422,1449.8480646546527,-0.15193534534728315
1423,1449.9412699363795,-0.05873006362048727
1424,1449.9184155436096,-0.08158445639037382
1425,1449.8784993558704,-0.12150064412958272
1426,1449.9023467896134,-0.09765321038662478
1427,1449.7931650670957,-0.20683493290425758
1428,1449.7652497082245,-0.23475029177552642
1429,1449.82053176315,-0.1794682368499707
1430,1449.8612818102602,-0.13871818973984773
1431,1449.8294922019704,-0.1705077980295755
1432,1449.7787734509093,-0.2212265490907157
1433,1449.809347766896,-0.19065223310394686
1434,1449.827727674527,-0.1722723254729317
1435,1449.8619423308153,-0.13805766918471818
1436,1449.8434755365322,-0.1565244634678038
1437,1449.9590950970676,-0.0409049029324251
1438,1449.9926256692252,-0.00737433077483729
1439,1450.1455885643472,0.14558856434723566
1440,1450.104402275205,0.10440227520507506
1441,1450.0721323955506,0.072132395550625
1442,1450.183771187001,0.18377118700095707
1443,1450.1993771406294,0.1993771406293945
1444,1450.184979816562,0.18497981656196316
1445,1450.1545605868398,0.154560586839807
1446,1450.1219274882624,0.12192748826237221
1447,1450.1428651109143,0.142865110914272
1448,1450.0462511185315,0.04625111853147246
1449,1450.0735914003292,0.07359140032917821
1450,1450.0006979616182,0.0006979616182434256
1451,1450.011862153201,0.011862153201036563
1452,1449.9629338427799,-0.037066157220124296
1453,1450.0082333083642,0.008233308364197
1454,1450.0048829531688,0.004882953168817039
1455,1449.9795164755913,-0.020483524408746234
1456,1449.9955240443246,-0.004475955675388832
1457,1449.9548491021217,-0.04515089787832949
1458,1449.932283442347,-0.06771655765305695
1459,1449.9730320109345,-0.026967989065497022
1460,1449.9867289967938,-0.01327100320622776
1461,1450.065907880997,0.0659078809969742
1462,1450.081921502809,0.08192150280910937
1463,1450.107648977887,0.1076489778870382
1464,1450.1147501972878,0.11475019728777625
1465,1450.062263057986,0.06226305798600151
1466,1450.007307956369,0.007307956369004387
1467,1450.003720701036,0.0037207010359452397
1468,1450.0650308570646,0.06503085706458478
1469,1450.0923682327468,0.09236823274682138
1470,1450.1129968900643,0.11299689006432345
1471,1450.165151752189,0.16515175218910372
1472,1450.1614698571145,0.16146985711452544
1473,1450.1904182810467,0.19041828104673186
1474,1450.1656577312135,0.16565773121351413
1475,1450.2244491057131,0.22444910571311993
1476,1450.1878508711466,0.18785087114656562
1477,1450.1718790900638,0.1718790900638396
1478,1450.080023989683,0.0800239896830135
1479,1450.0328360980259,0.032836098025882166
1480,1449.9889490815772,-0.011050918422824907
1481,1449.9703643056043,-0.02963569439566527
1482,1450.0308473725959,0.030847372595872002
1483,1449.9628139251386,-0.0371860748614381
1484,1449.9784472396625,-0.02155276033749942
1485,1449.9577024394466,-0.0422975605533793
1486,1450.0160594940169,0.016059494016872122
1487,1450.0769503837253,0.07695038372526142
1488,1449.9801431258259,-0.019856874174138284
1489,1450.05439745691,0.05439745691001008
1490,1450.021155974724,0.021155974724024418
1491,1450.0166111590295,0.016611159029480405
1492,1450.062167158235,0.06216715823507002
1493,1450.085558027406,0.08555802740602303
1494,1450.0870596608017,0.08705966080174221
1495,1449.9876312395909,-0.012368760409117385
1496,1449.9648265237963,-0.035173476203681275
1497,1450.0063507068307,0.006350706830744457
1498,1449.9983663043151,-0.001633695684859049
1499,1449.997890622308,-0.0021093776920224627
1500,1449.9368153449927,-0.06318465500726234
1501,1449.8841817998452,-0.11581820015476296
1502,1449.8042339897286,-0.19576601027142715
1503,1449.800326230708,-0.19967376929207603
1504,1449.8554166157962,-0.14458338420377004
1505,1449.8820189252006,-0.1179810747994452
1506,1449.9164890832328,-0.0835109167671817
1507,1449.890295145394,-0.10970485460597956
1508,1449.873086874074,-0.1269131259259666
1509,1449.8921055952296,-0.10789440477037715
1510,1449.8601705281337,-0.13982947186627825
1511,1449.9480581879109,-0.05194181208912596
1512,1449.8226839288393,-0.17731607116070336
1513,1449.8532260924787,-0.14677390752126485
1514,1449.8369256405788,-0.1630743594212163
1515,1449.8391376390205,-0.16086236097953588
1516,1449.8283152088147,-0.17168479118527102
1517,1449.926398627296,-0.07360137270393352
1518,1449.8756364789424,-0.12436352105760307
1519,1449.8930469702998,-0.10695302970020748
1520,1450.0078436045364,0.007843604536446946
1521,1450.1045957381446,0.10459573814455325
1522,1450.0727767901653,0.07277679016533511
1523,1450.0326671567261,0.032667156726120083
1524,1450.091466134068,0.09146613406801407
1525,1450.063827110328,0.06382711032802035
1526,1449.995239533241,-0.004760466759080373
1527,1449.8585637442309,-0.141436255769122
1528,1449.9132366499236,-0.08676335007635316
1529,1449.8568369277307,-0.14316307226931713
1530,1449.8817022670744,-0.11829773292561185
1531,1449.9057217151153,-0.09427828488469459
1532,1449.9486872696205,-0.051312730379549976
1533,1449.8480563091075,-0.1519436908924945
1534,1449.845337027352,-0.15466297264811146
1535,1449.9600107035394,-0.039989296460589685
1536,1449.945232994688,-0.054767005311987305
1537,1449.911770740263,-0.08822925973709062
1538,1449.8523763351475,-0.14762366485251732
1539,1449.7413695519394,-0.2586304480605577
1540,1449.7557158983425,-0.24428410165751302
1541,1449.7708657321077,-0.22913426789227742
1542,1449.910939896222,-0.08906010377791063
1543,1449.8317595453611,-0.1682404546388625
1544,1449.8732922858367,-0.12670771416333082
1545,1449.9366187777766,-0.06338122222337006
1546,1450.0140641608327,0.014064160832731432
1547,1449.971358732465,-0.028641267535022052
1548,1449.9384219987537,-0.061578001246289205
1549,1449.908393833265,-0.0916061667348913
1550,1449.808194572802,-0.19180542719800542
1551,1449.8251765335217,-0.17482346647830127
1552,1449.8930487807174,-0.10695121928256413
1553,1449.87861073711,-0.12138926289003393
1554,1449.8446543140883,-0.15534568591169773
1555,1449.883972359907,-0.11602764009307975
1556,1449.844225389668,-0.15577461033194595
1557,1449.7503845301385,-0.24961546986151006
1558,1449.7340693956762,-0.2659306043237848
1559,1449.8048387493382,-0.1951612506618403
1560,1449.8246366572846,-0.1753633427154
1561,1449.8571852531657,-0.1428147468343468
1562,1449.8678191678728,-0.13218083212723286
1563,1449.7978019401298,-0.20219805987017025
1564,1449.926530118499,-0.07346988150106881
1565,1449.9100895122965,-0.08991048770349153
1566,1449.8860907640308,-0.1139092359692313
1567,1449.856577771193,-0.14342222880691224
1568,1449.8167983297212,-0.18320167027877687
1569,1449.7547271653914,-0.24527283460861327
1570,1449.7663894329999,-0.2336105670001416
1571,1449.755444749715,-0.24455525028497505
1572,1449.770787950525,-0.22921204947510887
1573,1449.8806449300887,-0.11935506991130751
1574,1449.9192096349284,-0.08079036507160708
1575,1449.9635986391484,-0.036401360851641584
1576,1449.9320326253282,-0.06796737467175262
1577,1450.0061779218183,0.006177921818334653
1578,1450.0043354193301,0.004335419330118384
1579,1449.9886394287473,-0.01136057125268053
1580,1450.0238979484418,0.0238979484417996
1581,1450.0178023398928,0.017802339892796226
1582,1450.0545876177268,0.05458761772683829
1583,1450.0406667437835,0.04066674378350399
1584,1449.9589172121687,-0.04108278783132846
1585,1449.924136946627,-0.07586305337304111
1586,1449.921487831199,-0.07851216880089851
1587,1449.945855953538,-0.05414404646194271
1588,1449.8936205091481,-0.10637949085185028
1589,1450.002531001631,0.002531001631041363
1590,1450.0575902396895,0.05759023968948895
1591,1450.0732801485328,0.07328014853283094
1592,1450.017500771778,0.017500771778031776
1593,1450.045988402653,0.04598840265293802
1594,1450.1117393699394,0.11173936993941425
1595,1450.1429005792638,0.1429005792638236
1596,1450.156158455969,0.15615845596903455
1597,1450.1642096063742,0.16420960637424287
1598,1450.096910249723,0.09691024972289597
1599,1450.1131977595164,0.11319775951642441
1600,1450.2102213459157,0.2102213459156701
1601,1450.1998925796813,0.19989257968131824
1602,1450.236040319316,0.23604031931608915
1603,1450.219822269931,0.21982226993100085
1604,1450.1982669208567,0.19826692085666764
1605,1450.1605007426447,0.16050074264467185
1606,1450.2119295864925,0.21192958649248794
1607,1450.2243802187563,0.2243802187563233
1608,1450.2061703628708,0.20617036287080737
1609,1450.2037566316276,0.20375663162758428
1610,1450.220516675739,0.22051667573896339
1611,1450.1300256189663,0.1300256189663287
1612,1450.1461837061593,0.14618370615926324
1613,1450.1434955318098,0.14349553180977637
1614,1450.138104331445,0.13810433144499257
1615,1450.0644917751924,0.06449177519243676
1616,1450.00659498842,0.0065949884199199005
1617,1450.0802223441171,0.08022234411714635
1618,1449.9991805397897,-0.0008194602103230864
1619,1450.0003319888997,0.00033198889968844014
1620,1450.0328946807106,0.032894680710569446
1621,1450.0499985761426,0.04999857614257053
1622,1449.9573583073645,-0.04264169263547046
1623,1449.9684768081897,-0.031523191810265416
1624,1449.9719354669246,-0.028064533075394138
1625,1450.0280239142412,0.028023914241202874
1626,1450.0203539500098,0.02035395000984863
1627,1449.9937707559004,-0.00622924409958614
1628,1449.9685419260475,-0.031458073952535415
1629,1450.0012288590585,0.001228859058528542
1630,1450.0718558790134,0.07185587901335566
1631,1450.043945953874,0.043945953874072075
1632,1450.0200628117252,0.02006281172521085
1633,1449.955615353096,-0.04438464690406363
1634,1449.9569191150122,-0.04308088498783036
1635,1450.0177604273904,0.017760427390385303
1636,1449.995994082387,-0.00400591761308533
1637,1449.9987517052978,-0.0012482947022363078
1638,1450.0267671387053,0.026767138705281468
1639,1450.0654912536168,0.06549125361675578
1640,1450.119824396089,0.11982439608891582
1641,1450.1308171322798,0.13081713227984437
1642,1450.1392653023236,0.13926530232356527
1643,1450.15940816522,0.1594081652199293
1644,1450.103216655109,0.10321665510900857
1645,1450.1057852617373,0.10578526173731007
1646,1450.1004320927116,0.10043209271157139
1647,1450.1101277565467,0.11012775654671714
1648,1450.1231638501365,0.12316385013650688
1649,1450.1100209078543,0.11002090785427754
1650,1450.0743174040163,0.07431740401625575
1651,1450.1260365001065,0.1260365001064656
1652,1450.110157380398,0.11015738039805001
1653,1450.1338481971602,0.13384819716020502
1654,1450.1535589338748,0.15355893387481956
1655,1450.112918791529,0.1129187915289549
1656,1450.1636506388243,0.16365063882426512
1657,1450.1942190767522,0.19421907675223338
1658,1450.14250276407,0.14250276407005913
1659,1450.1258257015788,0.1258257015788331
1660,1450.109846692353,0.10984669235290312
1661,1450.0974178023012,0.09741780230115182
1662,1450.092420068071,0.09242006807107828
1663,1450.0669772688427,0.06697726884272015
1664,1450.035263358474,0.035263358473912376
1665,1449.9740837834436,-0.025916216556424843
1666,1449.999804149518,-0.00019585048198678123
1667,1449.9861872703502,-0.013812729649771427
1668,1450.039009828008,0.03900982800792008
1669,1450.1244121669138,0.12441216691377122
1670,1450.1872977287774,0.1872977287773665
1671,1450.2669424640242,0.26694246402416866
1672,1450.3064792786013,0.3064792786012731
1673,1450.3645751365498,0.36457513654977447
1674,1450.433251729937,0.4332517299369556
1675,1450.3986849925677,0.3986849925677234
1676,1450.3453987439095,0.3453987439095272
1677,1450.308612899036,0.30861289903600664
1678,1450.3372536966097,0.33725369660965043
1679,1450.2829038480359,0.28290384803585766
1680,1450.305855479886,0.30585547988607686
1681,1450.2134046138099,0.21340461380987108
1682,1450.180303771465,0.18030377146510546
1683,1450.1741733501276,0.17417335012760304
1684,1450.0953054677682,0.09530546776818483
1685,1450.097875645847,0.0978756458468979
1686,1450.1202334330555,0.1202334330555459
1687,1450.0588674295286,0.05886742952861823
1688,1450.0860766702901,0.0860766702901401
1689,1450.1085359146498,0.10853591464979218
1690,1450.141558237375,0.14155823737496576
1691,1450.0355716029042,0.03557160290415595
1692,1450.041787500026,0.04178750002597553
1693,1450.0294910380785,0.02949103807850406
1694,1449.975349610285,-0.02465038971490685
1695,1449.930958744046,-0.06904125595406185
1696,1449.9192478592154,-0.08075214078462523
1697,1449.8998981663403,-0.10010183365966441
1698,1449.9114620351668,-0.08853796483322185
1699,1449.9129010321599,-0.08709896784012017
1700,1449.8705267490957,-0.1294732509043115
1701,1449.848810752349,-0.15118924765101838
1702,1449.7845129231052,-0.21548707689476032
1703,1449.8427320161488,-0.15726798385117036
1704,1449.7580432516995,-0.2419567483004812
1705,1449.829092187273,-0.17090781272690947
1706,1449.7965460107625,-0.2034539892374596
1707,1449.7740720585102,-0.2259279414897719
1708,1449.7889067845945,-0.21109321540552628
1709,1449.8205774730536,-0.17942252694638228
1710,1449.8240090339614,-0.17599096603862563
1711,1449.8749691971507,-0.12503080284932366
1712,1449.9218571020206,-0.07814289797943275
1713,1449.9637658850181,-0.03623411498188034
1714,1449.975663790826,-0.02433620917395274
1715,1449.9372389853922,-0.06276101460775863
1716,1450.027473474924,0.027473474923908725
1717,1450.0748218142253,0.07482181422528811
1718,1449.9996842092326,-0.0003157907674449234
1719,1450.034881285075,0.03488128507501642
1720,1450.0175007065754,0.01750070657544711
1721,1450.0194436207566,0.01944362075664685
1722,1450.0076086732404,0.007608673240383723
1723,1450.0211325974885,0.021132597488531246
1724,1450.0175586013686,0.017558601368591553
1725,1449.955053419338,-0.04494658066209922
1726,1450.0693272184428,0.06932721844282241
1727,1450.0426107270137,0.04261072701365265
1728,1450.0797683977578,0.07976839775778899
1729,1449.9462414227648,-0.053758577235157645
1730,1449.9585302695098,-0.041469730490234724
1731,1450.0156939456908,0.015693945690827604
1732,1450.0809248812513,0.08092488125134878
1733,1450.139090104646,0.1390901046459021
1734,1450.1062198905615,0.10621989056153325
1735,1450.213744313091,0.21374431309095598
1736,1450.1899205767586,0.18992057675859542
1737,1450.1207274663352,0.12072746633521092
1738,1450.2260927098632,0.22609270986322372
1739,1450.1644377082027,0.1644377082027404
1740,1450.1083243857095,0.10832438570946579
1741,1450.0704215916785,0.07042159167849604
1742,1450.0137574578496,0.013757457849578714
1743,1450.0194635208832,0.019463520883164165
1744,1449.9438517380026,-0.056148261997350346
1745,1449.9790122223199,-0.0209877776801477
1746,1449.9743558193293,-0.02564418067072438
1747,1449.9983156402325,-0.0016843597675233468
1748,1449.977097946771,-0.022902053229017838
1749,1449.952069584981,-0.047930415018981876
1750,1449.9626645761462,-0.037335423853846805
1751,1449.926710085012,-0.07328991498798132
1752,1449.9061196033426,-0.09388039665736869
1753,1449.9261494491273,-0.0738505508727485
1754,1449.8989220790343,-0.10107792096573576
1755,1449.8590848867618,-0.1409151132381794
1756,1449.74767598592,-0.25232401407993166
1757,1449.7240699967706,-0.275930003229405
1758,1449.714500036568,-0.28549996343190287
1759,1449.7990177784943,-0.2009822215056829
1760,1449.7570024199438,-0.24299758005622607
1761,1449.7650675719003,-0.2349324280996825
1762,1449.8303928131704,-0.16960718682958031
1763,1449.8415786374783,-0.15842136252172168
1764,1449.8875296186836,-0.11247038131637055
1765,1449.8825188846297,-0.11748111537031036
1766,1449.9308965234497,-0.06910347655025362
1767,1449.9141648741254,-0.08583512587460973
1768,1450.0134570276587,0.013457027658660081
1769,1450.0544996790081,0.05449967900813135
1770,1450.0150687952305,0.01506879523049065
1771,1450.063712928594,0.06371292859398636
1772,1450.0952819732502,0.09528197325016663
1773,1450.0992178955569,0.0992178955568761
1774,1450.073892972282,0.0738929722820103
1775,1449.9638017972366,-0.03619820276344399
1776,1449.966591662017,-0.03340833798301901
1777,1449.9404184495897,-0.05958155041025748
1778,1449.995215387377,-0.004784612623097928
1779,1449.9356849862365,-0.06431501376346205
1780,1449.9812496161235,-0.018750383876522392
1781,1449.9312773238626,-0.06872267613744043
1782,1449.9232177796569,-0.07678222034314786
1783,1450.014650776705,0.01465077670491155
1784,1450.0718643296195,0.0718643296195296
1785,1450.0778616102511,0.0778616102511478
1786,1450.0548997333444,0.05489973334442766
1787,1449.9782249302411,-0.0217750697588599
1788,1449.9582960229416,-0.04170397705843243
1789,1449.9676847826195,-0.03231521738052834
1790,1449.9580278357437,-0.041972164256321776
1791,1449.9709759067134,-0.029024093286579955
1792,1449.9095047271983,-0.09049527280171787
1793,1449.8829795756105,-0.11702042438946592
1794,1449.855166112,-0.14483388799999375
1795,1449.8352951215868,-0.16470487841320391
1796,1449.8895091821078,-0.11049081789224147
1797,1449.8073303495519,-0.19266965044812423
1798,1449.822754013019,-0.17724598698100635
1799,1449.8587348314663,-0.1412651685336641
1800,1449.8540697915528,-0.1459302084472256
1801,1449.833175644639,-0.16682435536108642
1802,1449.829320117788,-0.17067988221197083
1803,1449.8644735180967,-0.1355264819032982
1804,1449.8473891667895,-0.15261083321047408
1805,1449.8176260570526,-0.18237394294737896
1806,1449.9052765658594,-0.09472343414063289
1807,1449.857841302011,-0.14215869798908898
1808,1449.915487205194,-0.08451279480595986
1809,1449.98217678431,-0.017823215689986682
1810,1450.0306458651137,0.030645865113683612
1811,1449.9767212145987,-0.02327878540131678
1812,1450.0009174247123,0.0009174247122700763
1813,1449.9804819353214,-0.019518064678550218
1814,1450.0420583154587,0.04205831545868932
1815,1450.0248963075794,0.02489630757941086
1816,1450.017611384586,0.017611384585961787
1817,1449.9938924022913,-0.006107597708705725
1818,1450.0579347882897,0.05793478828968546
1819,1449.9634344666708,-0.03656553332916701
1820,1449.9584796946751,-0.04152030532486606
1821,1449.90811532793,-0.09188467206990936
1822,1449.8710316011718,-0.12896839882819222
1823,1449.8669090012886,-0.13309099871139551
1824,1449.8941639199859,-0.10583608001411449
1825,1449.944394729285,-0.05560527071497745
1826,1449.9761427946223,-0.023857205377680657
1827,1450.046561876722,0.04656187672208034
1828,1450.0870216201597,0.08702162015970316
1829,1450.1560470942263,0.15604709422632368
1830,1450.1805259192456,0.18052591924561057
1831,1450.0763938910602,0.07639389106020644
1832,1450.0930844803602,0.0930844803601758
1833,1450.084382676908,0.08438267690803514
1834,1450.1520551718863,0.15205517188633166
1835,1450.1919004565866,0.19190045658660893
1836,1450.161614947677,0.1616149476769806
1837,1450.1377754837702,0.13777548377015592
1838,1450.1105087936755,0.11050879367553534
1839,1450.1472196590605,0.14721965906051082
1840,1450.1656281227506,0.16562812275060423
1841,1450.1447445272756,0.14474452727563403
1842,1450.1174911367057,0.11749113670566658
1843,1450.1368330494383,0.13683304943833718
1844,1450.1095367560274,0.10953675602740987
1845,1450.1763912374843,0.17639123748426755
1846,1450.0922153001916,0.09221530019158308
1847,1450.1253146838774,0.12531468387737732
1848,1450.0416879589816,0.041687958981583506
1849,1450.0842000229682,0.08420002296816165
1850,1450.1158013742208,0.1158013742208368
1851,1450.0785095524475,0.07850955244748548
1852,1450.0454474315632,0.045447431563161445
1853,1450.0062496729188,0.006249672918784199
1854,1449.9956195047334,-0.004380495266559592
1855,1449.921083753646,-0.07891624635408334
1856,1449.8951316394382,-0.10486836056179527
1857,1449.8624278878667,-0.13757211213328446
1858,1449.9174789499452,-0.08252105005476551
1859,1449.9738945586257,-0.026105441374284055
1860,1449.9233656853762,-0.07663431462378867
1861,1449.9257997076609,-0.07420029233912828
1862,1449.9794934651609,-0.020506534839114465
1863,1449.870320343965,-0.12967965603502307
1864,1449.8034585381565,-0.19654146184348065
1865,1449.8645420349776,-0.13545796502239682
1866,1449.9192217886712,-0.080778211328834
1867,1449.962116279432,-0.03788372056806111
1868,1450.0017888197012,0.001788819701232569
1869,1450.05841819154,0.058418191540113185
1870,1450.0522510534283,0.05225105342833558
1871,1449.9992305849364,-0.0007694150635870756
1872,1450.0393424251492,0.039342425149243354
1873,1450.0142759098308,0.014275909830757882
1874,1450.0218575538552,0.02185755385517041
1875,1449.9902210695443,-0.009778930455695445
1876,1449.9929518520787,-0.007048147921295822
1877,1449.9714405177667,-0.028559482233276867
1878,1450.0146919632557,0.014691963255700102
1879,1450.056629124031,0.05662912403090559
1880,1450.1085033333618,0.10850333336179574
1881,1450.1379743125694,0.13797431256944037
1882,1450.1670146161646,0.1670146161645789
1883,1450.2859664526677,0.2859664526677079
1884,1450.291604449403,0.2916044494029393
1885,1450.2740933841694,0.27409338416941864
1886,1450.3040178837314,0.30401788373137606
1887,1450.2877527241792,0.2877527241791995
1888,1450.2530288535588,0.253028853558817
1889,1450.2309608981595,0.23096089815953746
1890,1450.2166968229042,0.21669682290416858
1891,1450.169997963828,0.16999796382810928
1892,1450.1330605162225,0.1330605162224856
1893,1450.1537327251854,0.15373272518536396
1894,1450.1334726583664,0.13347265836637234
1895,1450.1427672352181,0.14276723521811618
1896,1450.0829715847,0.0829715847000898
1897,1450.028716113155,0.028716113155041967
1898,1449.977546496754,-0.02245350324596984
1899,1449.9848576764846,-0.015142323515419776
1900,1449.9304578860329,-0.06954211396714527
1901,1449.899791843974,-0.10020815602592847
1902,1449.857994035934,-0.14200596406590194
1903,1449.8139199350753,-0.1860800649246812
1904,1449.7774844234627,-0.22251557653726195
1905,1449.8151687504105,-0.18483124958947883
1906,1449.8671931403194,-0.13280685968061334
1907,1449.8789262069452,-0.12107379305484756
1908,1449.9495414783655,-0.05045852163448217
1909,1449.9347717778,-0.0652282221999485
1910,1449.9856793409192,-0.01432065908079494
1911,1450.0034988177847,0.0034988177847026236
1912,1449.9697064264747,-0.030293573525341344
1913,1449.931604002357,-0.0683959976429378
1914,1449.850660702411,-0.14933929758899467
1915,1449.8803154573511,-0.11968454264888351
1916,1449.8242267655642,-0.17577323443583737
1917,1449.7918770099277,-0.2081229900722974
1918,1449.875945684649,-0.12405431535103162
1919,1449.8955481963867,-0.10445180361330131
1920,1449.9157295204886,-0.08427047951136046
1921,1449.8765875012352,-0.12341249876476468
1922,1449.8766274265527,-0.12337257344734098
1923,1449.9493782682048,-0.050621731795217784
1924,1450.0910925538767,0.091092553876706
1925,1450.0657124057354,0.06571240573543946
1926,1450.0864320196213,0.08643201962127023
1927,1450.0738059523555,0.0738059523555421
1928,1450.103660035495,0.10366003549506786
1929,1450.0505344708931,0.05053447089312613
1930,1450.0201369824185,0.0201369824185349
1931,1449.9940523013386,-0.005947698661429968
1932,1449.9609265393947,-0.03907346060532291
1933,1449.9942407352275,-0.005759264772450479
1934,1449.9775036908534,-0.022496309146617932
1935,1449.9927222973374,-0.007277702662577212
1936,1450.0853888804938,0.08538888049383786
1937,1449.9650756707617,-0.03492432923826527
1938,1449.9557421253,-0.04425787469995157
1939,1450.0144347463909,0.01443474639086162
1940,1450.0017769346011,0.0017769346011391463
1941,1450.0191347371867,0.01913473718673231
1942,1450.0500928095496,0.050092809549596495
1943,1450.0087890273714,0.008789027371449265
1944,1449.977979114495,-0.02202088550507142
1945,1449.9649552612223,-0.03504473877774217
1946,1449.944790711587,-0.05520928841292516
1947,1449.9521959155854,-0.047804084414565295
1948,1450.0356902413753,0.035690241375277765
1949,1450.060804599602,0.06080459960207918
1950,1450.0603560426578,0.060356042657758735
1951,1450.046244418962,0.046244418962032796
1952,1450.08276255526,0.08276255525993292
1953,1450.144633434076,0.14463343407601315
1954,1450.2207729303586,0.22077293035863477
1955,1450.1852973041741,0.18529730417412793
1956,1450.2073310494177,0.20733104941768943
1957,1450.1975921044586,0.19759210445863573
1958,1450.2733623349388,0.2733623349388381
1959,1450.2558125880112,0.25581258801116746
1960,1450.2143432186042,0.21434321860419914
1961,1450.1576347350926,0.15763473509264259
1962,1450.0723182327026,0.07231823270262794
1963,1450.1357597092967,0.1357597092967353
1964,1450.137768207869,0.1377682078689304
1965,1450.0664418981455,0.06644189814551282
1966,1450.0598510589837,0.059851058983667826
1967,1450.0603201837232,0.060320183723206355
1968,1450.046365496383,0.04636549638303222
1969,1449.9796576670842,-0.020342332915788575
1970,1449.9584269195807,-0.041573080419311736
1971,1449.8964825805783,-0.10351741942167791
1972,1449.8868896491567,-0.11311035084327159
1973,1449.8523356306684,-0.14766436933155092
1974,1449.8381224162124,-0.1618775837876001
1975,1449.897330548792,-0.10266945120793025
1976,1449.9389625023546,-0.06103749764542954
1977,1449.9706003755186,-0.029399624481357023
1978,1450.001100738047,0.0011007380469436612
1979,1450.0332333388733,0.03323333887328772
1980,1450.124685066353,0.12468506635309495
1981,1450.1818166149815,0.1818166149814715
1982,1450.21522237526,0.21522237526005483
1983,1450.1994856480485,0.1994856480484941
1984,1450.1459032232058,0.14590322320577798
1985,1450.1542965221445,0.15429652214447742
1986,1450.1338998799256,0.13389987992559327
1987,1450.0797170994717,0.07971709947173622
1988,1450.0033494553975,0.003349455397483325
1989,1450.0382092599643,0.03820925996433289
1990,1450.0104704842759,0.010470484275856506
1991,1450.0383417094806,0.0383417094806191
1992,1450.0649968250923,0.06499682509229388
1993,1450.0766756981789,0.07667569817886033
1994,1450.0324595151558,0.03245951515577872
1995,1450.015934911433,0.015934911433078014
1996,1450.003797734108,0.0037977341080477345
1997,1449.9863142111888,-0.013685788811244493
1998,1449.968147249273,-0.03185275072701188
1999,1449.9289984747754,-0.07100152522457392
2000,1426.9539311803842,-23.04606881961581
2001,1428.7822501710539,-21.217749828946125
2002,1430.5149746526067,-19.485025347393275
2003,1431.9967824383032,-18.00321756169683
2004,1433.4770395203298,-16.522960479670246
2005,1434.8782733775065,-15.121726622493497
2006,1436.1781590176886,-13.821840982311414
2007,1437.2593435356323,-12.740656464367703
2008,1438.269091798447,-11.730908201552893
2009,1439.1887992271877,-10.811200772812299
2010,1440.1254130067312,-9.87458699326885
2011,1440.9122798569215,-9.087720143078514
2012,1441.6261142582043,-8.373885741795675
2013,1442.2844878848593,-7.715512115140655
2014,1442.9214515372605,-7.078548462739491
2015,1443.5367617664178,-6.46323823358216
2016,1444.0180910949932,-5.981908905006776
2017,1444.5500729731655,-5.44992702683453
2018,1444.968561551038,-5.031438448962035
